日期,指数名称,成分券代码,成分券名称
2020-03-06,煤炭等权,600121,郑州煤电
2020-03-06,煤炭等权,600123,兰花科创
2020-03-06,煤炭等权,600157,永泰能源
2020-03-06,煤炭等权,600188,兖州煤业
2020-03-06,煤炭等权,600348,阳泉煤业
2020-03-06,煤炭等权,600395,盘江股份
2020-03-06,煤炭等权,600397,安源煤业
2020-03-06,煤炭等权,600403,大有能源
2020-03-06,煤炭等权,600508,上海能源
2020-03-06,煤炭等权,600714,金瑞矿业
2020-03-06,煤炭等权,600740,山西焦化
2020-03-06,煤炭等权,600758,红阳能源
2020-03-06,煤炭等权,600792,云煤能源
2020-03-06,煤炭等权,600971,恒源煤电
2020-03-06,煤炭等权,600985,淮北矿业
2020-03-06,煤炭等权,600997,开滦股份
2020-03-06,煤炭等权,601001,大同煤业
2020-03-06,煤炭等权,601011,宝泰隆
2020-03-06,煤炭等权,601015,陕西黑猫
2020-03-06,煤炭等权,601088,中国神华
2020-03-06,煤炭等权,601101,昊华能源
2020-03-06,煤炭等权,601225,陕西煤业
2020-03-06,煤炭等权,601666,平煤股份
2020-03-06,煤炭等权,601699,潞安环能
2020-03-06,煤炭等权,601898,中煤能源
2020-03-06,煤炭等权,601918,新集能源
2020-03-06,煤炭等权,603113,金能科技
2020-03-06,煤炭等权,000552,靖远煤电
2020-03-06,煤炭等权,000723,美锦能源
2020-03-06,煤炭等权,000937,冀中能源
2020-03-06,煤炭等权,000983,西山煤电
2020-03-06,煤炭等权,002128,露天煤业
