日期,指数名称,成分券代码,成分券名称
2020-03-06,中证国防,600038,中直股份
2020-03-06,中证国防,600118,中国卫星
2020-03-06,中证国防,600372,中航电子
2020-03-06,中证国防,600456,宝钛股份
2020-03-06,中证国防,600562,国睿科技
2020-03-06,中证国防,600760,中航沈飞
2020-03-06,中证国防,600764,中国海防
2020-03-06,中证国防,600765,中航重机
2020-03-06,中证国防,600862,中航高科
2020-03-06,中证国防,600879,航天电子
2020-03-06,中证国防,600893,航发动力
2020-03-06,中证国防,600967,内蒙一机
2020-03-06,中证国防,600990,四创电子
2020-03-06,中证国防,603678,火炬电子
2020-03-06,中证国防,603712,七一二
2020-03-06,中证国防,000066,中国长城
2020-03-06,中证国防,000547,航天发展
2020-03-06,中证国防,000733,振华科技
2020-03-06,中证国防,000738,航发控制
2020-03-06,中证国防,000768,中航飞机
2020-03-06,中证国防,002013,中航机电
2020-03-06,中证国防,002023,海特高新
2020-03-06,中证国防,002025,航天电器
2020-03-06,中证国防,002179,中航光电
2020-03-06,中证国防,002414,高德红外
2020-03-06,中证国防,002465,海格通信
2020-03-06,中证国防,300034,钢研高纳
2020-03-06,中证国防,300474,景嘉微
2020-03-06,中证国防,300699,光威复材
