日期,指数名称,成分券代码,成分券名称
2020-03-06,中证红利,600012,皖通高速
2020-03-06,中证红利,600016,民生银行
2020-03-06,中证红利,600018,上港集团
2020-03-06,中证红利,600019,宝钢股份
2020-03-06,中证红利,600020,中原高速
2020-03-06,中证红利,600023,浙能电力
2020-03-06,中证红利,600028,中国石化
2020-03-06,中证红利,600036,招商银行
2020-03-06,中证红利,600048,保利地产
2020-03-06,中证红利,600066,宇通客车
2020-03-06,中证红利,600104,上汽集团
2020-03-06,中证红利,600114,东睦股份
2020-03-06,中证红利,600153,建发股份
2020-03-06,中证红利,600162,香江控股
2020-03-06,中证红利,600177,雅戈尔
2020-03-06,中证红利,600183,生益科技
2020-03-06,中证红利,600236,桂冠电力
2020-03-06,中证红利,600269,赣粤高速
2020-03-06,中证红利,600282,南钢股份
2020-03-06,中证红利,600325,华发股份
2020-03-06,中证红利,600350,山东高速
2020-03-06,中证红利,600376,首开股份
2020-03-06,中证红利,600377,宁沪高速
2020-03-06,中证红利,600383,金地集团
2020-03-06,中证红利,600398,海澜之家
2020-03-06,中证红利,600507,方大特钢
2020-03-06,中证红利,600548,深高速
2020-03-06,中证红利,600563,法拉电子
2020-03-06,中证红利,600565,迪马股份
2020-03-06,中证红利,600585,海螺水泥
2020-03-06,中证红利,600642,申能股份
2020-03-06,中证红利,600660,福耀玻璃
2020-03-06,中证红利,600674,川投能源
2020-03-06,中证红利,600688,上海石化
2020-03-06,中证红利,600704,物产中大
2020-03-06,中证红利,600741,华域汽车
2020-03-06,中证红利,600743,华远地产
2020-03-06,中证红利,600808,马钢股份
2020-03-06,中证红利,600835,上海机电
2020-03-06,中证红利,600873,梅花生物
2020-03-06,中证红利,600886,国投电力
2020-03-06,中证红利,600897,厦门空港
2020-03-06,中证红利,600900,长江电力
2020-03-06,中证红利,600971,恒源煤电
2020-03-06,中证红利,601003,柳钢股份
2020-03-06,中证红利,601006,大秦铁路
2020-03-06,中证红利,601009,南京银行
2020-03-06,中证红利,601088,中国神华
2020-03-06,中证红利,601098,中南传媒
2020-03-06,中证红利,601166,兴业银行
2020-03-06,中证红利,601288,农业银行
2020-03-06,中证红利,601328,交通银行
2020-03-06,中证红利,601398,工商银行
2020-03-06,中证红利,601566,九牧王
2020-03-06,中证红利,601601,中国太保
2020-03-06,中证红利,601636,旗滨集团
2020-03-06,中证红利,601668,中国建筑
2020-03-06,中证红利,601818,光大银行
2020-03-06,中证红利,601877,正泰电器
2020-03-06,中证红利,601939,建设银行
2020-03-06,中证红利,601988,中国银行
2020-03-06,中证红利,601998,中信银行
2020-03-06,中证红利,603156,养元饮品
2020-03-06,中证红利,603328,依顿电子
2020-03-06,中证红利,000002,万科Ａ
2020-03-06,中证红利,000036,华联控股
2020-03-06,中证红利,000157,中联重科
2020-03-06,中证红利,000333,美的集团
2020-03-06,中证红利,000338,潍柴动力
2020-03-06,中证红利,000402,金 融 街
2020-03-06,中证红利,000429,粤高速Ａ
2020-03-06,中证红利,000488,晨鸣纸业
2020-03-06,中证红利,000541,佛山照明
2020-03-06,中证红利,000581,威孚高科
2020-03-06,中证红利,000656,金科股份
2020-03-06,中证红利,000718,苏宁环球
2020-03-06,中证红利,000726,鲁  泰Ａ
2020-03-06,中证红利,000828,东莞控股
2020-03-06,中证红利,000848,承德露露
2020-03-06,中证红利,000895,双汇发展
2020-03-06,中证红利,001872,招商港口
2020-03-06,中证红利,002001,新和成
2020-03-06,中证红利,002016,世荣兆业
2020-03-06,中证红利,002042,华孚时尚
2020-03-06,中证红利,002083,孚日股份
2020-03-06,中证红利,002088,鲁阳节能
2020-03-06,中证红利,002110,三钢闽光
2020-03-06,中证红利,002146,荣盛发展
2020-03-06,中证红利,002206,海利得
2020-03-06,中证红利,002233,塔牌集团
2020-03-06,中证红利,002242,九阳股份
2020-03-06,中证红利,002304,洋河股份
2020-03-06,中证红利,002335,科华恒盛
2020-03-06,中证红利,002367,康力电梯
2020-03-06,中证红利,002372,伟星新材
2020-03-06,中证红利,002419,天虹股份
2020-03-06,中证红利,002601,龙蟒佰利
2020-03-06,中证红利,002756,永兴材料
2020-03-06,中证红利,300121,阳谷华泰
2020-03-06,中证红利,300403,汉宇集团
