日期,指数名称,成分券代码,成分券名称
2020-03-06,380高贝,600053,九鼎投资
2020-03-06,380高贝,600072,中船科技
2020-03-06,380高贝,600093,易见股份
2020-03-06,380高贝,600105,永鼎股份
2020-03-06,380高贝,600136,当代明诚
2020-03-06,380高贝,600141,兴发集团
2020-03-06,380高贝,600171,上海贝岭
2020-03-06,380高贝,600180,瑞茂通
2020-03-06,380高贝,600206,有研新材
2020-03-06,380高贝,600210,紫江企业
2020-03-06,380高贝,600216,浙江医药
2020-03-06,380高贝,600230,沧州大化
2020-03-06,380高贝,600258,首旅酒店
2020-03-06,380高贝,600260,凯乐科技
2020-03-06,380高贝,600295,鄂尔多斯
2020-03-06,380高贝,600326,西藏天路
2020-03-06,380高贝,600335,国机汽车
2020-03-06,380高贝,600363,联创光电
2020-03-06,380高贝,600366,宁波韵升
2020-03-06,380高贝,600369,西南证券
2020-03-06,380高贝,600392,盛和资源
2020-03-06,380高贝,600409,三友化工
2020-03-06,380高贝,600422,昆药集团
2020-03-06,380高贝,600446,金证股份
2020-03-06,380高贝,600459,贵研铂业
2020-03-06,380高贝,600460,士兰微
2020-03-06,380高贝,600477,杭萧钢构
2020-03-06,380高贝,600498,烽火通信
2020-03-06,380高贝,600500,中化国际
2020-03-06,380高贝,600536,中国软件
2020-03-06,380高贝,600596,新安股份
2020-03-06,380高贝,600622,光大嘉宝
2020-03-06,380高贝,600626,申达股份
2020-03-06,380高贝,600667,太极实业
2020-03-06,380高贝,600702,舍得酒业
2020-03-06,380高贝,600711,盛屯矿业
2020-03-06,380高贝,600728,佳都科技
2020-03-06,380高贝,600745,闻泰科技
2020-03-06,380高贝,600756,浪潮软件
2020-03-06,380高贝,600765,中航重机
2020-03-06,380高贝,600845,宝信软件
2020-03-06,380高贝,600846,同济科技
2020-03-06,380高贝,600850,华东电脑
2020-03-06,380高贝,600874,创业环保
2020-03-06,380高贝,600970,中材国际
2020-03-06,380高贝,600975,新五丰
2020-03-06,380高贝,600986,科达股份
2020-03-06,380高贝,600990,四创电子
2020-03-06,380高贝,600996,贵广网络
2020-03-06,380高贝,601002,晋亿实业
2020-03-06,380高贝,601200,上海环境
2020-03-06,380高贝,601216,君正集团
2020-03-06,380高贝,601222,林洋能源
2020-03-06,380高贝,601311,骆驼股份
2020-03-06,380高贝,601330,绿色动力
2020-03-06,380高贝,601360,三六零
2020-03-06,380高贝,601619,嘉泽新能
2020-03-06,380高贝,601678,滨化股份
2020-03-06,380高贝,601811,新华文轩
2020-03-06,380高贝,601858,中国科传
2020-03-06,380高贝,601869,长飞光纤
2020-03-06,380高贝,601949,中国出版
2020-03-06,380高贝,603008,喜临门
2020-03-06,380高贝,603103,横店影视
2020-03-06,380高贝,603113,金能科技
2020-03-06,380高贝,603118,共进股份
2020-03-06,380高贝,603121,华培动力
2020-03-06,380高贝,603128,华贸物流
2020-03-06,380高贝,603180,金牌厨柜
2020-03-06,380高贝,603225,新凤鸣
2020-03-06,380高贝,603283,赛腾股份
2020-03-06,380高贝,603305,旭升股份
2020-03-06,380高贝,603339,四方科技
2020-03-06,380高贝,603367,辰欣药业
2020-03-06,380高贝,603387,基蛋生物
2020-03-06,380高贝,603421,鼎信通讯
2020-03-06,380高贝,603466,风语筑
2020-03-06,380高贝,603486,科沃斯
2020-03-06,380高贝,603501,韦尔股份
2020-03-06,380高贝,603533,掌阅科技
2020-03-06,380高贝,603569,长久物流
2020-03-06,380高贝,603579,荣泰健康
2020-03-06,380高贝,603596,伯特利
2020-03-06,380高贝,603603,博天环境
2020-03-06,380高贝,603626,科森科技
2020-03-06,380高贝,603660,苏州科达
2020-03-06,380高贝,603666,亿嘉和
2020-03-06,380高贝,603680,今创集团
2020-03-06,380高贝,603681,永冠新材
2020-03-06,380高贝,603712,七一二
2020-03-06,380高贝,603733,仙鹤股份
2020-03-06,380高贝,603766,隆鑫通用
2020-03-06,380高贝,603773,沃格光电
2020-03-06,380高贝,603801,志邦家居
2020-03-06,380高贝,603803,瑞斯康达
2020-03-06,380高贝,603876,鼎胜新材
2020-03-06,380高贝,603881,数据港
2020-03-06,380高贝,603888,新华网
2020-03-06,380高贝,603897,长城科技
2020-03-06,380高贝,603929,亚翔集成
