日期,指数名称,成分券代码,成分券名称
2020-03-06,中证1000,600012,皖通高速
2020-03-06,中证1000,600020,中原高速
2020-03-06,中证1000,600035,楚天高速
2020-03-06,中证1000,600054,黄山旅游
2020-03-06,中证1000,600055,万东医疗
2020-03-06,中证1000,600057,厦门象屿
2020-03-06,中证1000,600059,古越龙山
2020-03-06,中证1000,600063,皖维高新
2020-03-06,中证1000,600067,冠城大通
2020-03-06,中证1000,600069,银鸽投资
2020-03-06,中证1000,600072,中船科技
2020-03-06,中证1000,600075,新疆天业
2020-03-06,中证1000,600076,康欣新材
2020-03-06,中证1000,600090,同济堂
2020-03-06,中证1000,600093,易见股份
2020-03-06,中证1000,600096,云天化
2020-03-06,中证1000,600103,青山纸业
2020-03-06,中证1000,600105,永鼎股份
2020-03-06,中证1000,600106,重庆路桥
2020-03-06,中证1000,600108,亚盛集团
2020-03-06,中证1000,600110,诺德股份
2020-03-06,中证1000,600114,东睦股份
2020-03-06,中证1000,600116,三峡水利
2020-03-06,中证1000,600123,兰花科创
2020-03-06,中证1000,600129,太极集团
2020-03-06,中证1000,600131,国网信通
2020-03-06,中证1000,600133,东湖高新
2020-03-06,中证1000,600136,当代明诚
2020-03-06,中证1000,600146,商赢环球
2020-03-06,中证1000,600162,香江控股
2020-03-06,中证1000,600169,太原重工
2020-03-06,中证1000,600172,黄河旋风
2020-03-06,中证1000,600175,美都能源
2020-03-06,中证1000,600180,瑞茂通
2020-03-06,中证1000,600184,光电股份
2020-03-06,中证1000,600185,格力地产
2020-03-06,中证1000,600197,伊力特
2020-03-06,中证1000,600200,江苏吴中
2020-03-06,中证1000,600206,有研新材
2020-03-06,中证1000,600207,安彩高科
2020-03-06,中证1000,600210,紫江企业
2020-03-06,中证1000,600211,西藏药业
2020-03-06,中证1000,600217,中再资环
2020-03-06,中证1000,600226,瀚叶股份
2020-03-06,中证1000,600227,圣济堂
2020-03-06,中证1000,600229,城市传媒
2020-03-06,中证1000,600230,沧州大化
2020-03-06,中证1000,600231,凌钢股份
2020-03-06,中证1000,600239,云南城投
2020-03-06,中证1000,600242,中昌数据
2020-03-06,中证1000,600252,中恒集团
2020-03-06,中证1000,600255,梦舟股份
2020-03-06,中证1000,600261,阳光照明
2020-03-06,中证1000,600269,赣粤高速
2020-03-06,中证1000,600278,东方创业
