日期,指数名称,成分券代码,成分券名称
2020-03-06,公用等权,600008,首创股份
2020-03-06,公用等权,600011,华能国际
2020-03-06,公用等权,600021,上海电力
2020-03-06,公用等权,600023,浙能电力
2020-03-06,公用等权,600025,华能水电
2020-03-06,公用等权,600027,华电国际
2020-03-06,公用等权,600116,三峡水利
2020-03-06,公用等权,600131,国网信通
2020-03-06,公用等权,600167,联美控股
2020-03-06,公用等权,600236,桂冠电力
2020-03-06,公用等权,600483,福能股份
2020-03-06,公用等权,600635,大众公用
2020-03-06,公用等权,600642,申能股份
2020-03-06,公用等权,600674,川投能源
2020-03-06,公用等权,600681,百川能源
2020-03-06,公用等权,600770,综艺股份
2020-03-06,公用等权,600795,国电电力
2020-03-06,公用等权,600863,内蒙华电
2020-03-06,公用等权,600868,梅雁吉祥
2020-03-06,公用等权,600886,国投电力
2020-03-06,公用等权,600900,长江电力
2020-03-06,公用等权,600903,贵州燃气
2020-03-06,公用等权,600917,重庆燃气
2020-03-06,公用等权,601016,节能风电
2020-03-06,公用等权,601139,深圳燃气
2020-03-06,公用等权,601619,嘉泽新能
2020-03-06,公用等权,601985,中国核电
2020-03-06,公用等权,601991,大唐发电
2020-03-06,公用等权,603393,新天然气
2020-03-06,公用等权,603693,江苏新能
