日期,指数名称,成分券代码,成分券名称
2020-03-06,上证可选,600037,歌华有线
2020-03-06,上证可选,600060,海信视像
2020-03-06,上证可选,600066,宇通客车
2020-03-06,上证可选,600104,上汽集团
2020-03-06,上证可选,600166,福田汽车
2020-03-06,上证可选,600177,雅戈尔
2020-03-06,上证可选,600258,首旅酒店
2020-03-06,上证可选,600297,广汇汽车
2020-03-06,上证可选,600373,中文传媒
2020-03-06,上证可选,600398,海澜之家
2020-03-06,上证可选,600418,江淮汽车
2020-03-06,上证可选,600612,老凤祥
2020-03-06,上证可选,600623,华谊集团
2020-03-06,上证可选,600637,东方明珠
2020-03-06,上证可选,600655,豫园股份
2020-03-06,上证可选,600660,福耀玻璃
2020-03-06,上证可选,600682,南京新百
2020-03-06,上证可选,600690,海尔智家
2020-03-06,上证可选,600699,均胜电子
2020-03-06,上证可选,600707,彩虹股份
2020-03-06,上证可选,600729,重庆百货
2020-03-06,上证可选,600733,北汽蓝谷
2020-03-06,上证可选,600741,华域汽车
2020-03-06,上证可选,600754,锦江酒店
2020-03-06,上证可选,600839,四川长虹
2020-03-06,上证可选,600859,王府井
2020-03-06,上证可选,600959,江苏有线
2020-03-06,上证可选,600977,中国电影
2020-03-06,上证可选,601019,山东出版
2020-03-06,上证可选,601098,中南传媒
2020-03-06,上证可选,601127,小康股份
2020-03-06,上证可选,601163,三角轮胎
2020-03-06,上证可选,601238,广汽集团
2020-03-06,上证可选,601633,长城汽车
2020-03-06,上证可选,601689,拓普集团
2020-03-06,上证可选,601718,际华集团
2020-03-06,上证可选,601799,星宇股份
2020-03-06,上证可选,601801,皖新传媒
2020-03-06,上证可选,601888,中国国旅
2020-03-06,上证可选,601928,凤凰传媒
2020-03-06,上证可选,601949,中国出版
2020-03-06,上证可选,601966,玲珑轮胎
2020-03-06,上证可选,603103,横店影视
2020-03-06,上证可选,603305,旭升股份
2020-03-06,上证可选,603486,科沃斯
2020-03-06,上证可选,603515,欧普照明
2020-03-06,上证可选,603650,彤程新材
2020-03-06,上证可选,603816,顾家家居
2020-03-06,上证可选,603833,欧派家居
2020-03-06,上证可选,603868,飞科电器
