日期,指数名称,成分券代码,成分券名称
2020-03-06,中证信息,600100,同方股份
2020-03-06,中证信息,600171,上海贝岭
2020-03-06,中证信息,600183,生益科技
2020-03-06,中证信息,600271,航天信息
2020-03-06,中证信息,600410,华胜天成
2020-03-06,中证信息,600446,金证股份
2020-03-06,中证信息,600460,士兰微
2020-03-06,中证信息,600536,中国软件
2020-03-06,中证信息,600563,法拉电子
2020-03-06,中证信息,600570,恒生电子
2020-03-06,中证信息,600584,长电科技
2020-03-06,中证信息,600588,用友网络
2020-03-06,中证信息,600633,浙数文化
2020-03-06,中证信息,600640,号百控股
2020-03-06,中证信息,600703,三安光电
2020-03-06,中证信息,600718,东软集团
2020-03-06,中证信息,600728,佳都科技
2020-03-06,中证信息,600751,海航科技
2020-03-06,中证信息,600845,宝信软件
2020-03-06,中证信息,601231,环旭电子
2020-03-06,中证信息,601360,三六零
2020-03-06,中证信息,603000,人民网
2020-03-06,中证信息,603019,中科曙光
2020-03-06,中证信息,603025,大豪科技
2020-03-06,中证信息,603160,汇顶科技
2020-03-06,中证信息,603228,景旺电子
2020-03-06,中证信息,603256,宏和科技
2020-03-06,中证信息,603328,依顿电子
2020-03-06,中证信息,603444,吉比特
2020-03-06,中证信息,603501,韦尔股份
2020-03-06,中证信息,603888,新华网
2020-03-06,中证信息,603986,兆易创新
2020-03-06,中证信息,000021,深科技
2020-03-06,中证信息,000050,深天马Ａ
2020-03-06,中证信息,000066,中国长城
2020-03-06,中证信息,000413,东旭光电
2020-03-06,中证信息,000536,华映科技
2020-03-06,中证信息,000636,风华高科
2020-03-06,中证信息,000725,京东方A
2020-03-06,中证信息,000727,华东科技
2020-03-06,中证信息,000938,紫光股份
2020-03-06,中证信息,000970,中科三环
2020-03-06,中证信息,000988,华工科技
2020-03-06,中证信息,000997,新 大 陆
2020-03-06,中证信息,002008,大族激光
2020-03-06,中证信息,002049,紫光国微
2020-03-06,中证信息,002065,东华软件
2020-03-06,中证信息,002093,国脉科技
2020-03-06,中证信息,002152,广电运通
2020-03-06,中证信息,002153,石基信息
2020-03-06,中证信息,002174,游族网络
2020-03-06,中证信息,002179,中航光电
2020-03-06,中证信息,002180,纳思达
2020-03-06,中证信息,002195,二三四五
2020-03-06,中证信息,002217,合力泰
2020-03-06,中证信息,002230,科大讯飞
2020-03-06,中证信息,002236,大华股份
2020-03-06,中证信息,002241,歌尔股份
2020-03-06,中证信息,002268,卫士通
2020-03-06,中证信息,002273,水晶光电
2020-03-06,中证信息,002280,联络互动
2020-03-06,中证信息,002368,太极股份
2020-03-06,中证信息,002371,北方华创
2020-03-06,中证信息,002373,千方科技
2020-03-06,中证信息,002384,东山精密
2020-03-06,中证信息,002387,维信诺
2020-03-06,中证信息,002410,广联达
2020-03-06,中证信息,002414,高德红外
2020-03-06,中证信息,002415,海康威视
2020-03-06,中证信息,002439,启明星辰
2020-03-06,中证信息,002456,欧菲光
2020-03-06,中证信息,002463,沪电股份
2020-03-06,中证信息,002475,立讯精密
2020-03-06,中证信息,002544,杰赛科技
2020-03-06,中证信息,002555,三七互娱
2020-03-06,中证信息,002558,巨人网络
2020-03-06,中证信息,002624,完美世界
2020-03-06,中证信息,002635,安洁科技
2020-03-06,中证信息,002690,美亚光电
2020-03-06,中证信息,002745,木林森
2020-03-06,中证信息,002815,崇达技术
2020-03-06,中证信息,002841,视源股份
2020-03-06,中证信息,002916,深南电路
2020-03-06,中证信息,002938,鹏鼎控股
2020-03-06,中证信息,300002,神州泰岳
2020-03-06,中证信息,300010,立思辰
2020-03-06,中证信息,300017,网宿科技
2020-03-06,中证信息,300033,同花顺
2020-03-06,中证信息,300088,长信科技
2020-03-06,中证信息,300113,顺网科技
2020-03-06,中证信息,300115,长盈精密
2020-03-06,中证信息,300166,东方国信
2020-03-06,中证信息,300168,万达信息
2020-03-06,中证信息,300296,利亚德
2020-03-06,中证信息,300297,蓝盾股份
2020-03-06,中证信息,300308,中际旭创
2020-03-06,中证信息,300315,掌趣科技
2020-03-06,中证信息,300324,旋极信息
2020-03-06,中证信息,300383,光环新网
2020-03-06,中证信息,300408,三环集团
2020-03-06,中证信息,300418,昆仑万维
2020-03-06,中证信息,300433,蓝思科技
2020-03-06,中证信息,300459,金科文化
