日期,指数名称,成分券代码,成分券名称
2020-03-06,全指可选,600006,东风汽车
2020-03-06,全指可选,600037,歌华有线
2020-03-06,全指可选,600054,黄山旅游
2020-03-06,全指可选,600060,海信视像
2020-03-06,全指可选,600066,宇通客车
2020-03-06,全指可选,600070,浙江富润
2020-03-06,全指可选,600071,凤凰光学
2020-03-06,全指可选,600081,东风科技
2020-03-06,全指可选,600083,博信股份
2020-03-06,全指可选,600088,中视传媒
2020-03-06,全指可选,600104,上汽集团
2020-03-06,全指可选,600107,美尔雅
2020-03-06,全指可选,600122,宏图高科
2020-03-06,全指可选,600135,乐凯胶片
2020-03-06,全指可选,600136,当代明诚
2020-03-06,全指可选,600138,中青旅
2020-03-06,全指可选,600139,西部资源
2020-03-06,全指可选,600146,商赢环球
2020-03-06,全指可选,600148,长春一东
2020-03-06,全指可选,600166,福田汽车
2020-03-06,全指可选,600177,雅戈尔
2020-03-06,全指可选,600178,东安动力
2020-03-06,全指可选,600220,江苏阳光
2020-03-06,全指可选,600229,城市传媒
2020-03-06,全指可选,600232,金鹰股份
2020-03-06,全指可选,600258,首旅酒店
2020-03-06,全指可选,600261,阳光照明
2020-03-06,全指可选,600280,中央商场
2020-03-06,全指可选,600297,广汇汽车
2020-03-06,全指可选,600303,曙光股份
2020-03-06,全指可选,600335,国机汽车
2020-03-06,全指可选,600336,澳柯玛
2020-03-06,全指可选,600337,美克家居
2020-03-06,全指可选,600358,国旅联合
2020-03-06,全指可选,600373,中文传媒
2020-03-06,全指可选,600386,北巴传媒
2020-03-06,全指可选,600398,海澜之家
2020-03-06,全指可选,600400,红豆股份
2020-03-06,全指可选,600418,江淮汽车
2020-03-06,全指可选,600448,华纺股份
2020-03-06,全指可选,600469,风神股份
2020-03-06,全指可选,600480,凌云股份
2020-03-06,全指可选,600523,贵航股份
2020-03-06,全指可选,600551,时代出版
2020-03-06,全指可选,600555,海航创新
2020-03-06,全指可选,600593,大连圣亚
2020-03-06,全指可选,600609,金杯汽车
2020-03-06,全指可选,600612,老凤祥
2020-03-06,全指可选,600623,华谊集团
2020-03-06,全指可选,600628,新世界
2020-03-06,全指可选,600630,龙头股份
2020-03-06,全指可选,600637,东方明珠
2020-03-06,全指可选,600653,申华控股
2020-03-06,全指可选,600655,豫园股份
2020-03-06,全指可选,600660,福耀玻璃
2020-03-06,全指可选,600676,交运股份
2020-03-06,全指可选,600679,上海凤凰
2020-03-06,全指可选,600682,南京新百
2020-03-06,全指可选,600686,金龙汽车
2020-03-06,全指可选,600690,海尔智家
2020-03-06,全指可选,600693,东百集团
2020-03-06,全指可选,600694,大商股份
2020-03-06,全指可选,600699,均胜电子
2020-03-06,全指可选,600707,彩虹股份
2020-03-06,全指可选,600712,南宁百货
2020-03-06,全指可选,600715,文投控股
2020-03-06,全指可选,600729,重庆百货
2020-03-06,全指可选,600730,中国高科
2020-03-06,全指可选,600733,北汽蓝谷
2020-03-06,全指可选,600738,兰州民百
2020-03-06,全指可选,600741,华域汽车
2020-03-06,全指可选,600742,一汽富维
2020-03-06,全指可选,600749,西藏旅游
2020-03-06,全指可选,600754,锦江酒店
2020-03-06,全指可选,600757,长江传媒
2020-03-06,全指可选,600818,中路股份
2020-03-06,全指可选,600824,益民集团
2020-03-06,全指可选,600825,新华传媒
2020-03-06,全指可选,600828,茂业商业
2020-03-06,全指可选,600831,广电网络
2020-03-06,全指可选,600838,上海九百
2020-03-06,全指可选,600839,四川长虹
2020-03-06,全指可选,600859,王府井
2020-03-06,全指可选,600933,爱柯迪
2020-03-06,全指可选,600936,广西广电
2020-03-06,全指可选,600959,江苏有线
2020-03-06,全指可选,600960,渤海汽车
2020-03-06,全指可选,600977,中国电影
