日期,指数名称,成分券代码,成分券名称
2020-03-06,内地农业,600073,上海梅林
2020-03-06,内地农业,600195,中牧股份
2020-03-06,内地农业,600201,生物股份
2020-03-06,内地农业,600298,安琪酵母
2020-03-06,内地农业,600299,安迪苏
2020-03-06,内地农业,600426,华鲁恒升
2020-03-06,内地农业,600438,通威股份
2020-03-06,内地农业,600486,扬农化工
2020-03-06,内地农业,600597,光明乳业
2020-03-06,内地农业,600598,北大荒
2020-03-06,内地农业,600737,中粮糖业
2020-03-06,内地农业,600811,东方集团
2020-03-06,内地农业,600887,伊利股份
2020-03-06,内地农业,603288,海天味业
2020-03-06,内地农业,603317,天味食品
2020-03-06,内地农业,603517,绝味食品
2020-03-06,内地农业,603866,桃李面包
2020-03-06,内地农业,000553,安道麦A
2020-03-06,内地农业,000830,鲁西化工
2020-03-06,内地农业,000876,新 希 望
2020-03-06,内地农业,000895,双汇发展
2020-03-06,内地农业,000930,中粮科技
2020-03-06,内地农业,000998,隆平高科
2020-03-06,内地农业,002004,华邦健康
2020-03-06,内地农业,002250,联化科技
2020-03-06,内地农业,002311,海大集团
2020-03-06,内地农业,002385,大北农
2020-03-06,内地农业,002470,金正大
2020-03-06,内地农业,002507,涪陵榨菜
2020-03-06,内地农业,002714,牧原股份
2020-03-06,内地农业,002946,新乳业
2020-03-06,内地农业,300498,温氏股份
