日期,指数名称,成分券代码,成分券名称
2020-03-06,380信息,600171,上海贝岭
2020-03-06,380信息,600363,联创光电
2020-03-06,380信息,600446,金证股份
2020-03-06,380信息,600460,士兰微
2020-03-06,380信息,600536,中国软件
2020-03-06,380信息,600563,法拉电子
2020-03-06,380信息,600667,太极实业
2020-03-06,380信息,600728,佳都科技
2020-03-06,380信息,600756,浪潮软件
2020-03-06,380信息,600845,宝信软件
2020-03-06,380信息,600850,华东电脑
2020-03-06,380信息,601231,环旭电子
2020-03-06,380信息,601360,三六零
2020-03-06,380信息,603025,大豪科技
2020-03-06,380信息,603039,泛微网络
2020-03-06,380信息,603220,中贝通信
2020-03-06,380信息,603228,景旺电子
2020-03-06,380信息,603267,鸿远电子
2020-03-06,380信息,603327,福蓉科技
2020-03-06,380信息,603328,依顿电子
2020-03-06,380信息,603444,吉比特
2020-03-06,380信息,603501,韦尔股份
2020-03-06,380信息,603508,思维列控
2020-03-06,380信息,603533,掌阅科技
2020-03-06,380信息,603613,国联股份
2020-03-06,380信息,603626,科森科技
2020-03-06,380信息,603660,苏州科达
2020-03-06,380信息,603773,沃格光电
2020-03-06,380信息,603881,数据港
2020-03-06,380信息,603888,新华网
2020-03-06,380信息,603989,艾华集团
