日期,指数名称,成分券代码,成分券名称
2020-03-06,全指材料,600010,包钢股份
2020-03-06,全指材料,600019,宝钢股份
2020-03-06,全指材料,600022,山东钢铁
2020-03-06,全指材料,600063,皖维高新
2020-03-06,全指材料,600069,银鸽投资
2020-03-06,全指材料,600075,新疆天业
2020-03-06,全指材料,600076,康欣新材
2020-03-06,全指材料,600078,澄星股份
2020-03-06,全指材料,600096,云天化
2020-03-06,全指材料,600103,青山纸业
2020-03-06,全指材料,600111,北方稀土
2020-03-06,全指材料,600117,西宁特钢
2020-03-06,全指材料,600126,杭钢股份
2020-03-06,全指材料,600141,兴发集团
2020-03-06,全指材料,600143,金发科技
2020-03-06,全指材料,600160,巨化股份
2020-03-06,全指材料,600165,新日恒力
2020-03-06,全指材料,600172,黄河旋风
2020-03-06,全指材料,600176,中国巨石
2020-03-06,全指材料,600206,有研新材
2020-03-06,全指材料,600210,紫江企业
2020-03-06,全指材料,600219,南山铝业
2020-03-06,全指材料,600226,瀚叶股份
2020-03-06,全指材料,600230,沧州大化
2020-03-06,全指材料,600231,凌钢股份
2020-03-06,全指材料,600235,民丰特纸
2020-03-06,全指材料,600255,梦舟股份
2020-03-06,全指材料,600259,广晟有色
2020-03-06,全指材料,600273,嘉化能源
2020-03-06,全指材料,600277,亿利洁能
2020-03-06,全指材料,600282,南钢股份
2020-03-06,全指材料,600295,鄂尔多斯
2020-03-06,全指材料,600307,酒钢宏兴
2020-03-06,全指材料,600308,华泰股份
2020-03-06,全指材料,600309,万华化学
2020-03-06,全指材料,600311,荣华实业
2020-03-06,全指材料,600326,西藏天路
2020-03-06,全指材料,600328,兰太实业
2020-03-06,全指材料,600331,宏达股份
2020-03-06,全指材料,600338,西藏珠峰
2020-03-06,全指材料,600346,恒力石化
2020-03-06,全指材料,600352,浙江龙盛
2020-03-06,全指材料,600356,恒丰纸业
2020-03-06,全指材料,600362,江西铜业
2020-03-06,全指材料,600366,宁波韵升
2020-03-06,全指材料,600367,红星发展
2020-03-06,全指材料,600378,昊华科技
2020-03-06,全指材料,600389,江山股份
2020-03-06,全指材料,600392,盛和资源
2020-03-06,全指材料,600409,三友化工
2020-03-06,全指材料,600425,青松建化
2020-03-06,全指材料,600426,华鲁恒升
2020-03-06,全指材料,600433,冠豪高新
2020-03-06,全指材料,600449,宁夏建材
2020-03-06,全指材料,600456,宝钛股份
2020-03-06,全指材料,600458,时代新材
2020-03-06,全指材料,600459,贵研铂业
2020-03-06,全指材料,600470,六国化工
2020-03-06,全指材料,600486,扬农化工
2020-03-06,全指材料,600489,中金黄金
2020-03-06,全指材料,600490,鹏欣资源
2020-03-06,全指材料,600497,驰宏锌锗
2020-03-06,全指材料,600500,中化国际
2020-03-06,全指材料,600507,方大特钢
2020-03-06,全指材料,600516,方大炭素
2020-03-06,全指材料,600527,江南高纤
2020-03-06,全指材料,600529,山东药玻
2020-03-06,全指材料,600531,豫光金铅
2020-03-06,全指材料,600532,宏达矿业
2020-03-06,全指材料,600547,山东黄金
2020-03-06,全指材料,600549,厦门钨业
2020-03-06,全指材料,600558,大西洋
2020-03-06,全指材料,600567,山鹰纸业
2020-03-06,全指材料,600569,安阳钢铁
2020-03-06,全指材料,600581,八一钢铁
2020-03-06,全指材料,600585,海螺水泥
2020-03-06,全指材料,600586,金晶科技
2020-03-06,全指材料,600589,广东榕泰
2020-03-06,全指材料,600596,新安股份
2020-03-06,全指材料,600618,氯碱化工
2020-03-06,全指材料,600636,三爱富
2020-03-06,全指材料,600668,尖峰集团
2020-03-06,全指材料,600673,东阳光
2020-03-06,全指材料,600691,阳煤化工
2020-03-06,全指材料,600720,祁连山
2020-03-06,全指材料,600722,金牛化工
2020-03-06,全指材料,600727,鲁北化工
2020-03-06,全指材料,600731,湖南海利
2020-03-06,全指材料,600782,新钢股份
2020-03-06,全指材料,600801,华新水泥
2020-03-06,全指材料,600802,福建水泥
2020-03-06,全指材料,600803,新奥股份
2020-03-06,全指材料,600808,马钢股份
2020-03-06,全指材料,600810,神马股份
