日期,指数名称,成分券代码,成分券名称
2020-03-06,浙江民企,600051,宁波联合
2020-03-06,浙江民企,600052,浙江广厦
2020-03-06,浙江民企,600070,浙江富润
2020-03-06,浙江民企,600077,宋都股份
2020-03-06,浙江民企,600130,波导股份
2020-03-06,浙江民企,600152,维科技术
2020-03-06,浙江民企,600173,卧龙地产
2020-03-06,浙江民企,600175,美都能源
2020-03-06,浙江民企,600177,雅戈尔
2020-03-06,浙江民企,600208,新湖中宝
2020-03-06,浙江民企,600216,浙江医药
2020-03-06,浙江民企,600226,瀚叶股份
2020-03-06,浙江民企,600232,金鹰股份
2020-03-06,浙江民企,600261,阳光照明
2020-03-06,浙江民企,600273,嘉化能源
2020-03-06,浙江民企,600330,天通股份
2020-03-06,浙江民企,600352,浙江龙盛
2020-03-06,浙江民企,600366,宁波韵升
2020-03-06,浙江民企,600460,士兰微
2020-03-06,浙江民企,600477,杭萧钢构
2020-03-06,浙江民企,600491,龙元建设
2020-03-06,浙江民企,600512,腾达建设
2020-03-06,浙江民企,600521,华海药业
2020-03-06,浙江民企,600537,亿晶光电
2020-03-06,浙江民企,600570,恒生电子
2020-03-06,浙江民企,600571,信雅达
2020-03-06,浙江民企,600572,康恩贝
2020-03-06,浙江民企,600576,祥源文化
2020-03-06,浙江民企,600580,卧龙电驱
2020-03-06,浙江民企,600596,新安股份
2020-03-06,浙江民企,600671,天目药业
2020-03-06,浙江民企,600699,均胜电子
2020-03-06,浙江民企,600763,通策医疗
2020-03-06,浙江民企,600768,宁波富邦
2020-03-06,浙江民企,600857,宁波中百
2020-03-06,浙江民企,600865,百大集团
2020-03-06,浙江民企,600884,杉杉股份
2020-03-06,浙江民企,600933,爱柯迪
2020-03-06,浙江民企,601002,晋亿实业
2020-03-06,浙江民企,601116,三江购物
2020-03-06,浙江民企,601137,博威合金
2020-03-06,浙江民企,601233,桐昆股份
2020-03-06,浙江民企,601339,百隆东方
2020-03-06,浙江民企,601567,三星医疗
2020-03-06,浙江民企,601579,会稽山
2020-03-06,浙江民企,601689,拓普集团
2020-03-06,浙江民企,601865,福莱特
2020-03-06,浙江民企,601877,正泰电器
2020-03-06,浙江民企,601882,海天精工
2020-03-06,浙江民企,603001,奥康国际
2020-03-06,浙江民企,603008,喜临门
2020-03-06,浙江民企,603010,万盛股份
2020-03-06,浙江民企,603015,弘讯科技
2020-03-06,浙江民企,603033,三维股份
2020-03-06,浙江民企,603040,新坐标
2020-03-06,浙江民企,603045,福达合金
2020-03-06,浙江民企,603055,台华新材
2020-03-06,浙江民企,603076,乐惠国际
2020-03-06,浙江民企,603079,圣达生物
2020-03-06,浙江民企,603081,大丰实业
2020-03-06,浙江民企,603085,天成自控
2020-03-06,浙江民企,603088,宁波精达
2020-03-06,浙江民企,603089,正裕工业
2020-03-06,浙江民企,603105,芯能科技
2020-03-06,浙江民企,603110,东方材料
2020-03-06,浙江民企,603116,红蜻蜓
2020-03-06,浙江民企,603129,春风动力
2020-03-06,浙江民企,603165,荣晟环保
2020-03-06,浙江民企,603168,莎普爱思
2020-03-06,浙江民企,603177,德创环保
2020-03-06,浙江民企,603178,圣龙股份
2020-03-06,浙江民企,603181,皇马科技
2020-03-06,浙江民企,603186,华正新材
2020-03-06,浙江民企,603208,江山欧派
2020-03-06,浙江民企,603218,日月股份
2020-03-06,浙江民企,603222,济民制药
2020-03-06,浙江民企,603225,新凤鸣
2020-03-06,浙江民企,603229,奥翔药业
2020-03-06,浙江民企,603238,诺邦股份
2020-03-06,浙江民企,603239,浙江仙通
2020-03-06,浙江民企,603258,电魂网络
2020-03-06,浙江民企,603260,合盛硅业
2020-03-06,浙江民企,603266,天龙股份
2020-03-06,浙江民企,603277,银都股份
2020-03-06,浙江民企,603289,泰瑞机器
2020-03-06,浙江民企,603297,永新光学
2020-03-06,浙江民企,603298,杭叉集团
2020-03-06,浙江民企,603300,华铁应急
2020-03-06,浙江民企,603301,振德医疗
2020-03-06,浙江民企,603305,旭升股份
2020-03-06,浙江民企,603311,金海环境
2020-03-06,浙江民企,603316,诚邦股份
2020-03-06,浙江民企,603320,迪贝电气
