日期,指数名称,成分券代码,成分券名称
2020-03-06,380工业,600012,皖通高速
2020-03-06,380工业,600020,中原高速
2020-03-06,380工业,600026,中远海能
2020-03-06,380工业,600039,四川路桥
2020-03-06,380工业,600057,厦门象屿
2020-03-06,380工业,600072,中船科技
2020-03-06,380工业,600093,易见股份
2020-03-06,380工业,600120,浙江东方
2020-03-06,380工业,600125,铁龙物流
2020-03-06,380工业,600153,建发股份
2020-03-06,380工业,600170,上海建工
2020-03-06,380工业,600180,瑞茂通
2020-03-06,380工业,600221,海航控股
2020-03-06,380工业,600233,圆通速递
2020-03-06,380工业,600284,浦东建设
2020-03-06,380工业,600312,平高电气
2020-03-06,380工业,600323,瀚蓝环境
2020-03-06,380工业,600350,山东高速
2020-03-06,380工业,600368,五洲交通
2020-03-06,380工业,600372,中航电子
2020-03-06,380工业,600377,宁沪高速
2020-03-06,380工业,600388,龙净环保
2020-03-06,380工业,600477,杭萧钢构
2020-03-06,380工业,600491,龙元建设
2020-03-06,380工业,600499,科达洁能
2020-03-06,380工业,600502,安徽建工
2020-03-06,380工业,600545,卓郎智能
2020-03-06,380工业,600548,深高速
2020-03-06,380工业,600577,精达股份
2020-03-06,380工业,600580,卧龙电驱
2020-03-06,380工业,600582,天地科技
2020-03-06,380工业,600611,大众交通
2020-03-06,380工业,600626,申达股份
2020-03-06,380工业,600648,外高桥
2020-03-06,380工业,600704,物产中大
2020-03-06,380工业,600711,盛屯矿业
2020-03-06,380工业,600739,辽宁成大
2020-03-06,380工业,600755,厦门国贸
2020-03-06,380工业,600765,中航重机
2020-03-06,380工业,600787,中储股份
2020-03-06,380工业,600820,隧道股份
2020-03-06,380工业,600826,兰生股份
2020-03-06,380工业,600835,上海机电
2020-03-06,380工业,600846,同济科技
2020-03-06,380工业,600874,创业环保
2020-03-06,380工业,600879,航天电子
2020-03-06,380工业,600885,宏发股份
2020-03-06,380工业,600897,厦门空港
2020-03-06,380工业,600967,内蒙一机
2020-03-06,380工业,600970,中材国际
2020-03-06,380工业,600973,宝胜股份
2020-03-06,380工业,600990,四创电子
2020-03-06,380工业,601000,唐山港
2020-03-06,380工业,601002,晋亿实业
2020-03-06,380工业,601018,宁波港
2020-03-06,380工业,601021,春秋航空
2020-03-06,380工业,601100,恒立液压
2020-03-06,380工业,601117,中国化学
2020-03-06,380工业,601200,上海环境
2020-03-06,380工业,601222,林洋能源
2020-03-06,380工业,601330,绿色动力
2020-03-06,380工业,601333,广深铁路
2020-03-06,380工业,601567,三星医疗
2020-03-06,380工业,601717,郑煤机
2020-03-06,380工业,601789,宁波建工
2020-03-06,380工业,601828,美凯龙
2020-03-06,380工业,601865,福莱特
2020-03-06,380工业,601872,招商轮船
2020-03-06,380工业,603007,花王股份
2020-03-06,380工业,603056,德邦股份
2020-03-06,380工业,603060,国检集团
2020-03-06,380工业,603098,森特股份
2020-03-06,380工业,603128,华贸物流
2020-03-06,380工业,603185,上机数控
2020-03-06,380工业,603279,景津环保
2020-03-06,380工业,603283,赛腾股份
2020-03-06,380工业,603298,杭叉集团
2020-03-06,380工业,603337,杰克股份
2020-03-06,380工业,603338,浙江鼎力
2020-03-06,380工业,603339,四方科技
2020-03-06,380工业,603357,设计总院
2020-03-06,380工业,603466,风语筑
2020-03-06,380工业,603556,海兴电力
2020-03-06,380工业,603568,伟明环保
2020-03-06,380工业,603569,长久物流
2020-03-06,380工业,603583,捷昌驱动
2020-03-06,380工业,603588,高能环境
2020-03-06,380工业,603603,博天环境
2020-03-06,380工业,603606,东方电缆
2020-03-06,380工业,603638,艾迪精密
2020-03-06,380工业,603659,璞泰来
2020-03-06,380工业,603666,亿嘉和
2020-03-06,380工业,603680,今创集团
2020-03-06,380工业,603686,龙马环卫
2020-03-06,380工业,603713,密尔克卫
2020-03-06,380工业,603728,鸣志电器
2020-03-06,380工业,603806,福斯特
2020-03-06,380工业,603871,嘉友国际
2020-03-06,380工业,603885,吉祥航空
2020-03-06,380工业,603897,长城科技
2020-03-06,380工业,603899,晨光文具
2020-03-06,380工业,603915,国茂股份
2020-03-06,380工业,603929,亚翔集成
2020-03-06,380工业,603956,威派格
2020-03-06,380工业,603959,百利科技
