日期,指数名称,成分券代码,成分券名称
2020-03-06,380稳定,600007,中国国贸
2020-03-06,380稳定,600012,皖通高速
2020-03-06,380稳定,600021,上海电力
2020-03-06,380稳定,600027,华电国际
2020-03-06,380稳定,600039,四川路桥
2020-03-06,380稳定,600056,中国医药
2020-03-06,380稳定,600057,厦门象屿
2020-03-06,380稳定,600062,华润双鹤
2020-03-06,380稳定,600120,浙江东方
2020-03-06,380稳定,600123,兰花科创
2020-03-06,380稳定,600125,铁龙物流
2020-03-06,380稳定,600132,重庆啤酒
2020-03-06,380稳定,600153,建发股份
2020-03-06,380稳定,600160,巨化股份
2020-03-06,380稳定,600161,天坛生物
2020-03-06,380稳定,600167,联美控股
2020-03-06,380稳定,600170,上海建工
2020-03-06,380稳定,600185,格力地产
2020-03-06,380稳定,600197,伊力特
2020-03-06,380稳定,600219,南山铝业
2020-03-06,380稳定,600221,海航控股
2020-03-06,380稳定,600233,圆通速递
2020-03-06,380稳定,600236,桂冠电力
2020-03-06,380稳定,600252,中恒集团
2020-03-06,380稳定,600256,广汇能源
2020-03-06,380稳定,600261,阳光照明
2020-03-06,380稳定,600273,嘉化能源
2020-03-06,380稳定,600282,南钢股份
2020-03-06,380稳定,600285,羚锐制药
2020-03-06,380稳定,600299,安迪苏
2020-03-06,380稳定,600305,恒顺醋业
2020-03-06,380稳定,600315,上海家化
2020-03-06,380稳定,600323,瀚蓝环境
2020-03-06,380稳定,600329,中新药业
2020-03-06,380稳定,600348,阳泉煤业
2020-03-06,380稳定,600350,山东高速
2020-03-06,380稳定,600373,中文传媒
2020-03-06,380稳定,600376,首开股份
2020-03-06,380稳定,600377,宁沪高速
2020-03-06,380稳定,600395,盘江股份
2020-03-06,380稳定,600409,三友化工
2020-03-06,380稳定,600420,现代制药
2020-03-06,380稳定,600439,瑞贝卡
2020-03-06,380稳定,600477,杭萧钢构
2020-03-06,380稳定,600483,福能股份
2020-03-06,380稳定,600486,扬农化工
2020-03-06,380稳定,600498,烽火通信
2020-03-06,380稳定,600500,中化国际
2020-03-06,380稳定,600511,国药股份
2020-03-06,380稳定,600545,卓郎智能
2020-03-06,380稳定,600548,深高速
2020-03-06,380稳定,600557,康缘药业
2020-03-06,380稳定,600563,法拉电子
2020-03-06,380稳定,600566,济川药业
2020-03-06,380稳定,600567,山鹰纸业
2020-03-06,380稳定,600577,精达股份
2020-03-06,380稳定,600582,天地科技
2020-03-06,380稳定,600583,海油工程
2020-03-06,380稳定,600597,光明乳业
2020-03-06,380稳定,600611,大众交通
2020-03-06,380稳定,600612,老凤祥
2020-03-06,380稳定,600642,申能股份
2020-03-06,380稳定,600661,昂立教育
2020-03-06,380稳定,600663,陆家嘴
2020-03-06,380稳定,600668,尖峰集团
2020-03-06,380稳定,600674,川投能源
2020-03-06,380稳定,600675,中华企业
2020-03-06,380稳定,600681,百川能源
2020-03-06,380稳定,600688,上海石化
2020-03-06,380稳定,600693,东百集团
2020-03-06,380稳定,600694,大商股份
2020-03-06,380稳定,600704,物产中大
2020-03-06,380稳定,600729,重庆百货
2020-03-06,380稳定,600739,辽宁成大
2020-03-06,380稳定,600742,一汽富维
2020-03-06,380稳定,600750,江中药业
2020-03-06,380稳定,600754,锦江酒店
2020-03-06,380稳定,600763,通策医疗
2020-03-06,380稳定,600771,广誉远
2020-03-06,380稳定,600803,新奥股份
2020-03-06,380稳定,600808,马钢股份
2020-03-06,380稳定,600811,东方集团
2020-03-06,380稳定,600820,隧道股份
2020-03-06,380稳定,600823,世茂股份
2020-03-06,380稳定,600828,茂业商业
2020-03-06,380稳定,600835,上海机电
2020-03-06,380稳定,600845,宝信软件
2020-03-06,380稳定,600859,王府井
2020-03-06,380稳定,600863,内蒙华电
2020-03-06,380稳定,600879,航天电子
2020-03-06,380稳定,600885,宏发股份
2020-03-06,380稳定,600897,厦门空港
2020-03-06,380稳定,600917,重庆燃气
2020-03-06,380稳定,600933,爱柯迪
2020-03-06,380稳定,600967,内蒙一机
2020-03-06,380稳定,600971,恒源煤电
2020-03-06,380稳定,600973,宝胜股份
2020-03-06,380稳定,600987,航民股份
2020-03-06,380稳定,600993,马应龙
2020-03-06,380稳定,600998,九州通
2020-03-06,380稳定,601000,唐山港
2020-03-06,380稳定,601001,大同煤业
2020-03-06,380稳定,601016,节能风电
2020-03-06,380稳定,601018,宁波港
2020-03-06,380稳定,601019,山东出版
2020-03-06,380稳定,601021,春秋航空
2020-03-06,380稳定,601058,赛轮轮胎
2020-03-06,380稳定,601098,中南传媒
2020-03-06,380稳定,601100,恒立液压
2020-03-06,380稳定,601117,中国化学
2020-03-06,380稳定,601139,深圳燃气
2020-03-06,380稳定,601158,重庆水务
2020-03-06,380稳定,601216,君正集团
2020-03-06,380稳定,601222,林洋能源
2020-03-06,380稳定,601333,广深铁路
2020-03-06,380稳定,601567,三星医疗
2020-03-06,380稳定,601636,旗滨集团
2020-03-06,380稳定,601666,平煤股份
2020-03-06,380稳定,601689,拓普集团
2020-03-06,380稳定,601699,潞安环能
2020-03-06,380稳定,601717,郑煤机
2020-03-06,380稳定,601799,星宇股份
2020-03-06,380稳定,601801,皖新传媒
2020-03-06,380稳定,601828,美凯龙
2020-03-06,380稳定,601952,苏垦农发
2020-03-06,380稳定,601958,金钼股份
2020-03-06,380稳定,601966,玲珑轮胎
2020-03-06,380稳定,603025,大豪科技
2020-03-06,380稳定,603027,千禾味业
2020-03-06,380稳定,603043,广州酒家
2020-03-06,380稳定,603077,和邦生物
2020-03-06,380稳定,603103,横店影视
2020-03-06,380稳定,603113,金能科技
2020-03-06,380稳定,603185,上机数控
2020-03-06,380稳定,603198,迎驾贡酒
2020-03-06,380稳定,603225,新凤鸣
2020-03-06,380稳定,603228,景旺电子
2020-03-06,380稳定,603233,大参林
2020-03-06,380稳定,603267,鸿远电子
2020-03-06,380稳定,603298,杭叉集团
2020-03-06,380稳定,603328,依顿电子
2020-03-06,380稳定,603332,苏州龙杰
2020-03-06,380稳定,603337,杰克股份
2020-03-06,380稳定,603338,浙江鼎力
2020-03-06,380稳定,603339,四方科技
2020-03-06,380稳定,603351,威尔药业
2020-03-06,380稳定,603355,莱克电气
2020-03-06,380稳定,603357,设计总院
2020-03-06,380稳定,603367,辰欣药业
2020-03-06,380稳定,603368,柳药股份
2020-03-06,380稳定,603379,三美股份
2020-03-06,380稳定,603387,基蛋生物
2020-03-06,380稳定,603444,吉比特
2020-03-06,380稳定,603515,欧普照明
2020-03-06,380稳定,603517,绝味食品
2020-03-06,380稳定,603568,伟明环保
2020-03-06,380稳定,603579,荣泰健康
2020-03-06,380稳定,603583,捷昌驱动
2020-03-06,380稳定,603585,苏利股份
2020-03-06,380稳定,603587,地素时尚
2020-03-06,380稳定,603590,康辰药业
2020-03-06,380稳定,603599,广信股份
2020-03-06,380稳定,603600,永艺股份
2020-03-06,380稳定,603605,珀莱雅
2020-03-06,380稳定,603606,东方电缆
2020-03-06,380稳定,603638,艾迪精密
2020-03-06,380稳定,603639,海利尔
2020-03-06,380稳定,603658,安图生物
2020-03-06,380稳定,603669,灵康药业
2020-03-06,380稳定,603680,今创集团
2020-03-06,380稳定,603708,家家悦
2020-03-06,380稳定,603728,鸣志电器
2020-03-06,380稳定,603730,岱美股份
2020-03-06,380稳定,603766,隆鑫通用
2020-03-06,380稳定,603806,福斯特
2020-03-06,380稳定,603808,歌力思
2020-03-06,380稳定,603816,顾家家居
2020-03-06,380稳定,603858,步长制药
2020-03-06,380稳定,603866,桃李面包
2020-03-06,380稳定,603868,飞科电器
2020-03-06,380稳定,603871,嘉友国际
2020-03-06,380稳定,603877,太平鸟
2020-03-06,380稳定,603883,老百姓
2020-03-06,380稳定,603885,吉祥航空
2020-03-06,380稳定,603897,长城科技
2020-03-06,380稳定,603898,好莱客
2020-03-06,380稳定,603899,晨光文具
2020-03-06,380稳定,603939,益丰药房
2020-03-06,380稳定,603989,艾华集团
2020-03-06,380稳定,603997,继峰股份
