日期,指数名称,成分券代码,成分券名称
2020-03-06,细分食品,600059,古越龙山
2020-03-06,细分食品,600073,上海梅林
2020-03-06,细分食品,600132,重庆啤酒
2020-03-06,细分食品,600197,伊力特
2020-03-06,细分食品,600298,安琪酵母
2020-03-06,细分食品,600300,维维股份
2020-03-06,细分食品,600305,恒顺醋业
2020-03-06,细分食品,600519,贵州茅台
2020-03-06,细分食品,600559,老白干酒
2020-03-06,细分食品,600597,光明乳业
2020-03-06,细分食品,600600,青岛啤酒
2020-03-06,细分食品,600702,舍得酒业
2020-03-06,细分食品,600779,水井坊
2020-03-06,细分食品,600809,山西汾酒
2020-03-06,细分食品,600872,中炬高新
2020-03-06,细分食品,600873,梅花生物
2020-03-06,细分食品,600887,伊利股份
2020-03-06,细分食品,600929,湖南盐业
2020-03-06,细分食品,603027,千禾味业
2020-03-06,细分食品,603043,广州酒家
2020-03-06,细分食品,603156,养元饮品
2020-03-06,细分食品,603198,迎驾贡酒
2020-03-06,细分食品,603288,海天味业
2020-03-06,细分食品,603317,天味食品
2020-03-06,细分食品,603369,今世缘
2020-03-06,细分食品,603589,口子窖
2020-03-06,细分食品,603697,有友食品
2020-03-06,细分食品,603711,香飘飘
2020-03-06,细分食品,603866,桃李面包
2020-03-06,细分食品,603919,金徽酒
2020-03-06,细分食品,000568,泸州老窖
2020-03-06,细分食品,000596,古井贡酒
2020-03-06,细分食品,000729,燕京啤酒
2020-03-06,细分食品,000799,酒鬼酒
2020-03-06,细分食品,000848,承德露露
2020-03-06,细分食品,000858,五 粮 液
2020-03-06,细分食品,000860,顺鑫农业
2020-03-06,细分食品,000869,张  裕Ａ
2020-03-06,细分食品,002216,三全食品
2020-03-06,细分食品,002304,洋河股份
2020-03-06,细分食品,002461,珠江啤酒
2020-03-06,细分食品,002481,双塔食品
2020-03-06,细分食品,002507,涪陵榨菜
2020-03-06,细分食品,002568,百润股份
2020-03-06,细分食品,002626,金达威
2020-03-06,细分食品,002646,青青稞酒
2020-03-06,细分食品,002946,新乳业
2020-03-06,细分食品,300146,汤臣倍健
2020-03-06,细分食品,300401,花园生物
2020-03-06,细分食品,300765,新诺威
