日期,指数名称,成分券代码,成分券名称
2020-03-06,上证F500,600000,浦发银行
2020-03-06,上证F500,600004,白云机场
2020-03-06,上证F500,600006,东风汽车
2020-03-06,上证F500,600008,首创股份
2020-03-06,上证F500,600009,上海机场
2020-03-06,上证F500,600010,包钢股份
2020-03-06,上证F500,600011,华能国际
2020-03-06,上证F500,600012,皖通高速
2020-03-06,上证F500,600015,华夏银行
2020-03-06,上证F500,600016,民生银行
2020-03-06,上证F500,600017,日照港
2020-03-06,上证F500,600018,上港集团
2020-03-06,上证F500,600019,宝钢股份
2020-03-06,上证F500,600020,中原高速
2020-03-06,上证F500,600021,上海电力
2020-03-06,上证F500,600022,山东钢铁
2020-03-06,上证F500,600023,浙能电力
2020-03-06,上证F500,600025,华能水电
2020-03-06,上证F500,600026,中远海能
2020-03-06,上证F500,600027,华电国际
2020-03-06,上证F500,600028,中国石化
2020-03-06,上证F500,600029,南方航空
2020-03-06,上证F500,600030,中信证券
2020-03-06,上证F500,600031,三一重工
2020-03-06,上证F500,600036,招商银行
2020-03-06,上证F500,600037,歌华有线
2020-03-06,上证F500,600038,中直股份
2020-03-06,上证F500,600039,四川路桥
2020-03-06,上证F500,600048,保利地产
2020-03-06,上证F500,600050,中国联通
2020-03-06,上证F500,600056,中国医药
2020-03-06,上证F500,600057,厦门象屿
2020-03-06,上证F500,600060,海信视像
2020-03-06,上证F500,600061,国投资本
2020-03-06,上证F500,600062,华润双鹤
2020-03-06,上证F500,600064,南京高科
2020-03-06,上证F500,600066,宇通客车
2020-03-06,上证F500,600068,葛洲坝
2020-03-06,上证F500,600073,上海梅林
2020-03-06,上证F500,600079,人福医药
2020-03-06,上证F500,600085,同仁堂
2020-03-06,上证F500,600089,特变电工
2020-03-06,上证F500,600090,同济堂
2020-03-06,上证F500,600093,易见股份
2020-03-06,上证F500,600094,大名城
2020-03-06,上证F500,600096,云天化
2020-03-06,上证F500,600100,同方股份
2020-03-06,上证F500,600104,上汽集团
2020-03-06,上证F500,600109,国金证券
2020-03-06,上证F500,600111,北方稀土
2020-03-06,上证F500,600115,东方航空
2020-03-06,上证F500,600118,中国卫星
2020-03-06,上证F500,600120,浙江东方
2020-03-06,上证F500,600121,郑州煤电
2020-03-06,上证F500,600122,宏图高科
2020-03-06,上证F500,600123,兰花科创
2020-03-06,上证F500,600125,铁龙物流
2020-03-06,上证F500,600126,杭钢股份
2020-03-06,上证F500,600129,太极集团
2020-03-06,上证F500,600132,重庆啤酒
2020-03-06,上证F500,600133,东湖高新
2020-03-06,上证F500,600138,中青旅
2020-03-06,上证F500,600141,兴发集团
2020-03-06,上证F500,600143,金发科技
2020-03-06,上证F500,600153,建发股份
2020-03-06,上证F500,600155,华创阳安
2020-03-06,上证F500,600157,永泰能源
2020-03-06,上证F500,600160,巨化股份
2020-03-06,上证F500,600162,香江控股
2020-03-06,上证F500,600166,福田汽车
2020-03-06,上证F500,600167,联美控股
2020-03-06,上证F500,600170,上海建工
2020-03-06,上证F500,600175,美都能源
2020-03-06,上证F500,600176,中国巨石
2020-03-06,上证F500,600177,雅戈尔
2020-03-06,上证F500,600183,生益科技
2020-03-06,上证F500,600185,格力地产
2020-03-06,上证F500,600188,兖州煤业
2020-03-06,上证F500,600195,中牧股份
2020-03-06,上证F500,600196,复星医药
2020-03-06,上证F500,600201,生物股份
2020-03-06,上证F500,600208,新湖中宝
2020-03-06,上证F500,600210,紫江企业
2020-03-06,上证F500,600216,浙江医药
2020-03-06,上证F500,600219,南山铝业
2020-03-06,上证F500,600221,海航控股
2020-03-06,上证F500,600231,凌钢股份
2020-03-06,上证F500,600233,圆通速递
2020-03-06,上证F500,600236,桂冠电力
2020-03-06,上证F500,600239,云南城投
2020-03-06,上证F500,600252,中恒集团
2020-03-06,上证F500,600256,广汇能源
2020-03-06,上证F500,600258,首旅酒店
2020-03-06,上证F500,600260,凯乐科技
2020-03-06,上证F500,600261,阳光照明
2020-03-06,上证F500,600266,城建发展
2020-03-06,上证F500,600267,海正药业
2020-03-06,上证F500,600269,赣粤高速
2020-03-06,上证F500,600271,航天信息
2020-03-06,上证F500,600273,嘉化能源
2020-03-06,上证F500,600276,恒瑞医药
2020-03-06,上证F500,600277,亿利洁能
2020-03-06,上证F500,600278,东方创业
2020-03-06,上证F500,600282,南钢股份
2020-03-06,上证F500,600284,浦东建设
2020-03-06,上证F500,600291,西水股份
2020-03-06,上证F500,600295,鄂尔多斯
2020-03-06,上证F500,600297,广汇汽车
2020-03-06,上证F500,600298,安琪酵母
2020-03-06,上证F500,600299,安迪苏
2020-03-06,上证F500,600307,酒钢宏兴
2020-03-06,上证F500,600308,华泰股份
2020-03-06,上证F500,600309,万华化学
2020-03-06,上证F500,600312,平高电气
2020-03-06,上证F500,600315,上海家化
2020-03-06,上证F500,600317,营口港
2020-03-06,上证F500,600320,振华重工
2020-03-06,上证F500,600323,瀚蓝环境
2020-03-06,上证F500,600325,华发股份
2020-03-06,上证F500,600332,白云山
2020-03-06,上证F500,600335,国机汽车
2020-03-06,上证F500,600337,美克家居
2020-03-06,上证F500,600338,西藏珠峰
2020-03-06,上证F500,600339,中油工程
2020-03-06,上证F500,600340,华夏幸福
2020-03-06,上证F500,600346,恒力石化
2020-03-06,上证F500,600348,阳泉煤业
2020-03-06,上证F500,600350,山东高速
2020-03-06,上证F500,600352,浙江龙盛
2020-03-06,上证F500,600362,江西铜业
2020-03-06,上证F500,600369,西南证券
2020-03-06,上证F500,600372,中航电子
2020-03-06,上证F500,600373,中文传媒
2020-03-06,上证F500,600376,首开股份
2020-03-06,上证F500,600377,宁沪高速
2020-03-06,上证F500,600380,健康元
2020-03-06,上证F500,600383,金地集团
2020-03-06,上证F500,600387,海越能源
2020-03-06,上证F500,600388,龙净环保
2020-03-06,上证F500,600390,五矿资本
2020-03-06,上证F500,600393,粤泰股份
2020-03-06,上证F500,600395,盘江股份
2020-03-06,上证F500,600398,海澜之家
2020-03-06,上证F500,600406,国电南瑞
2020-03-06,上证F500,600409,三友化工
2020-03-06,上证F500,600415,小商品城
2020-03-06,上证F500,600418,江淮汽车
2020-03-06,上证F500,600420,现代制药
2020-03-06,上证F500,600422,昆药集团
2020-03-06,上证F500,600426,华鲁恒升
2020-03-06,上证F500,600428,中远海特
2020-03-06,上证F500,600436,片仔癀
2020-03-06,上证F500,600438,通威股份
2020-03-06,上证F500,600449,宁夏建材
2020-03-06,上证F500,600458,时代新材
2020-03-06,上证F500,600459,贵研铂业
2020-03-06,上证F500,600466,蓝光发展
2020-03-06,上证F500,600480,凌云股份
2020-03-06,上证F500,600481,双良节能
2020-03-06,上证F500,600482,中国动力
2020-03-06,上证F500,600483,福能股份
2020-03-06,上证F500,600486,扬农化工
2020-03-06,上证F500,600487,亨通光电
2020-03-06,上证F500,600489,中金黄金
2020-03-06,上证F500,600491,龙元建设
2020-03-06,上证F500,600497,驰宏锌锗
2020-03-06,上证F500,600498,烽火通信
2020-03-06,上证F500,600499,科达洁能
2020-03-06,上证F500,600500,中化国际
2020-03-06,上证F500,600502,安徽建工
2020-03-06,上证F500,600507,方大特钢
2020-03-06,上证F500,600508,上海能源
2020-03-06,上证F500,600509,天富能源
2020-03-06,上证F500,600511,国药股份
2020-03-06,上证F500,600515,海航基础
2020-03-06,上证F500,600516,方大炭素
2020-03-06,上证F500,600517,置信电气
2020-03-06,上证F500,600519,贵州茅台
2020-03-06,上证F500,600521,华海药业
2020-03-06,上证F500,600522,中天科技
2020-03-06,上证F500,600525,长园集团
2020-03-06,上证F500,600528,中铁工业
2020-03-06,上证F500,600531,豫光金铅
2020-03-06,上证F500,600535,天士力
2020-03-06,上证F500,600545,卓郎智能
2020-03-06,上证F500,600546,山煤国际
2020-03-06,上证F500,600547,山东黄金
2020-03-06,上证F500,600548,深高速
2020-03-06,上证F500,600549,厦门钨业
2020-03-06,上证F500,600563,法拉电子
2020-03-06,上证F500,600565,迪马股份
2020-03-06,上证F500,600566,济川药业
2020-03-06,上证F500,600567,山鹰纸业
2020-03-06,上证F500,600569,安阳钢铁
2020-03-06,上证F500,600572,康恩贝
2020-03-06,上证F500,600575,淮河能源
2020-03-06,上证F500,600577,精达股份
2020-03-06,上证F500,600580,卧龙电驱
2020-03-06,上证F500,600581,八一钢铁
2020-03-06,上证F500,600582,天地科技
2020-03-06,上证F500,600583,海油工程
2020-03-06,上证F500,600584,长电科技
2020-03-06,上证F500,600585,海螺水泥
2020-03-06,上证F500,600588,用友网络
2020-03-06,上证F500,600596,新安股份
2020-03-06,上证F500,600597,光明乳业
2020-03-06,上证F500,600598,北大荒
2020-03-06,上证F500,600600,青岛啤酒
2020-03-06,上证F500,600606,绿地控股
2020-03-06,上证F500,600611,大众交通
2020-03-06,上证F500,600612,老凤祥
2020-03-06,上证F500,600622,光大嘉宝
2020-03-06,上证F500,600623,华谊集团
2020-03-06,上证F500,600626,申达股份
2020-03-06,上证F500,600633,浙数文化
2020-03-06,上证F500,600635,大众公用
2020-03-06,上证F500,600637,东方明珠
2020-03-06,上证F500,600639,浦东金桥
2020-03-06,上证F500,600641,万业企业
2020-03-06,上证F500,600642,申能股份
2020-03-06,上证F500,600643,爱建集团
2020-03-06,上证F500,600648,外高桥
2020-03-06,上证F500,600649,城投控股
2020-03-06,上证F500,600655,豫园股份
2020-03-06,上证F500,600657,信达地产
2020-03-06,上证F500,600658,电子城
2020-03-06,上证F500,600660,福耀玻璃
2020-03-06,上证F500,600662,强生控股
2020-03-06,上证F500,600663,陆家嘴
2020-03-06,上证F500,600664,哈药股份
2020-03-06,上证F500,600667,太极实业
2020-03-06,上证F500,600673,东阳光
2020-03-06,上证F500,600674,川投能源
2020-03-06,上证F500,600676,交运股份
2020-03-06,上证F500,600681,百川能源
2020-03-06,上证F500,600682,南京新百
2020-03-06,上证F500,600685,中船防务
2020-03-06,上证F500,600686,金龙汽车
2020-03-06,上证F500,600688,上海石化
2020-03-06,上证F500,600690,海尔智家
2020-03-06,上证F500,600691,阳煤化工
2020-03-06,上证F500,600694,大商股份
2020-03-06,上证F500,600699,均胜电子
2020-03-06,上证F500,600703,三安光电
2020-03-06,上证F500,600704,物产中大
2020-03-06,上证F500,600705,中航资本
2020-03-06,上证F500,600707,彩虹股份
2020-03-06,上证F500,600708,光明地产
2020-03-06,上证F500,600710,苏美达
2020-03-06,上证F500,600711,盛屯矿业
2020-03-06,上证F500,600717,天津港
2020-03-06,上证F500,600718,东软集团
2020-03-06,上证F500,600720,祁连山
2020-03-06,上证F500,600729,重庆百货
2020-03-06,上证F500,600733,北汽蓝谷
2020-03-06,上证F500,600736,苏州高新
2020-03-06,上证F500,600737,中粮糖业
2020-03-06,上证F500,600738,兰州民百
2020-03-06,上证F500,600739,辽宁成大
2020-03-06,上证F500,600740,山西焦化
2020-03-06,上证F500,600741,华域汽车
2020-03-06,上证F500,600742,一汽富维
2020-03-06,上证F500,600743,华远地产
2020-03-06,上证F500,600748,上实发展
2020-03-06,上证F500,600751,海航科技
2020-03-06,上证F500,600754,锦江酒店
2020-03-06,上证F500,600755,厦门国贸
2020-03-06,上证F500,600757,长江传媒
2020-03-06,上证F500,600758,红阳能源
2020-03-06,上证F500,600760,中航沈飞
2020-03-06,上证F500,600761,安徽合力
2020-03-06,上证F500,600777,新潮能源
2020-03-06,上证F500,600782,新钢股份
2020-03-06,上证F500,600787,中储股份
2020-03-06,上证F500,600795,国电电力
2020-03-06,上证F500,600801,华新水泥
2020-03-06,上证F500,600803,新奥股份
2020-03-06,上证F500,600804,鹏博士
2020-03-06,上证F500,600808,马钢股份
2020-03-06,上证F500,600809,山西汾酒
2020-03-06,上证F500,600810,神马股份
2020-03-06,上证F500,600811,东方集团
2020-03-06,上证F500,600812,华北制药
2020-03-06,上证F500,600816,安信信托
2020-03-06,上证F500,600820,隧道股份
2020-03-06,上证F500,600822,上海物贸
2020-03-06,上证F500,600823,世茂股份
2020-03-06,上证F500,600826,兰生股份
2020-03-06,上证F500,600827,百联股份
2020-03-06,上证F500,600835,上海机电
2020-03-06,上证F500,600837,海通证券
2020-03-06,上证F500,600839,四川长虹
2020-03-06,上证F500,600859,王府井
2020-03-06,上证F500,600863,内蒙华电
2020-03-06,上证F500,600867,通化东宝
2020-03-06,上证F500,600869,智慧能源
2020-03-06,上证F500,600873,梅花生物
2020-03-06,上证F500,600875,东方电气
2020-03-06,上证F500,600879,航天电子
2020-03-06,上证F500,600881,亚泰集团
2020-03-06,上证F500,600884,杉杉股份
2020-03-06,上证F500,600885,宏发股份
2020-03-06,上证F500,600886,国投电力
2020-03-06,上证F500,600887,伊利股份
2020-03-06,上证F500,600893,航发动力
2020-03-06,上证F500,600894,广日股份
2020-03-06,上证F500,600895,张江高科
2020-03-06,上证F500,600897,厦门空港
2020-03-06,上证F500,600900,长江电力
