日期,指数名称,成分券代码,成分券名称
2020-03-06,上证150,600076,康欣新材
2020-03-06,上证150,600107,美尔雅
2020-03-06,上证150,600127,金健米业
2020-03-06,上证150,600128,弘业股份
2020-03-06,上证150,600129,太极集团
2020-03-06,上证150,600130,波导股份
2020-03-06,上证150,600133,东湖高新
2020-03-06,上证150,600146,商赢环球
2020-03-06,上证150,600148,长春一东
2020-03-06,上证150,600151,航天机电
2020-03-06,上证150,600187,国中水务
2020-03-06,上证150,600192,长城电工
2020-03-06,上证150,600203,福日电子
2020-03-06,上证150,600207,安彩高科
2020-03-06,上证150,600229,城市传媒
2020-03-06,上证150,600237,铜峰电子
2020-03-06,上证150,600242,中昌数据
2020-03-06,上证150,600279,重庆港九
2020-03-06,上证150,600283,钱江水利
2020-03-06,上证150,600313,农发种业
2020-03-06,上证150,600336,澳柯玛
2020-03-06,上证150,600354,敦煌种业
2020-03-06,上证150,600365,通葡股份
2020-03-06,上证150,600382,广东明珠
2020-03-06,上证150,600448,华纺股份
2020-03-06,上证150,600461,洪城水业
2020-03-06,上证150,600463,空港股份
2020-03-06,上证150,600493,凤竹纺织
2020-03-06,上证150,600532,宏达矿业
2020-03-06,上证150,600581,八一钢铁
2020-03-06,上证150,600592,龙溪股份
2020-03-06,上证150,600609,金杯汽车
2020-03-06,上证150,600621,华鑫股份
2020-03-06,上证150,600624,复旦复华
2020-03-06,上证150,600630,龙头股份
2020-03-06,上证150,600671,天目药业
2020-03-06,上证150,600678,四川金顶
2020-03-06,上证150,600706,曲江文旅
2020-03-06,上证150,600731,湖南海利
2020-03-06,上证150,600734,实达集团
2020-03-06,上证150,600735,新华锦
2020-03-06,上证150,600744,华银电力
2020-03-06,上证150,600753,东方银星
2020-03-06,上证150,600759,洲际油气
2020-03-06,上证150,600789,鲁抗医药
2020-03-06,上证150,600802,福建水泥
2020-03-06,上证150,600855,航天长峰
2020-03-06,上证150,600876,洛阳玻璃
2020-03-06,上证150,600898,国美通讯
2020-03-06,上证150,600969,郴电国际
2020-03-06,上证150,600980,北矿科技
2020-03-06,上证150,600984,建设机械
2020-03-06,上证150,600988,赤峰黄金
2020-03-06,上证150,600992,贵绳股份
2020-03-06,上证150,601599,鹿港文化
2020-03-06,上证150,601677,明泰铝业
2020-03-06,上证150,603006,联明股份
2020-03-06,上证150,603009,北特科技
2020-03-06,上证150,603011,合锻智能
2020-03-06,上证150,603017,中衡设计
2020-03-06,上证150,603022,新通联
2020-03-06,上证150,603030,全筑股份
2020-03-06,上证150,603035,常熟汽饰
2020-03-06,上证150,603037,凯众股份
2020-03-06,上证150,603040,新坐标
2020-03-06,上证150,603045,福达合金
2020-03-06,上证150,603050,科林电气
2020-03-06,上证150,603063,禾望电气
2020-03-06,上证150,603066,音飞储存
2020-03-06,上证150,603067,振华股份
2020-03-06,上证150,603083,剑桥科技
2020-03-06,上证150,603085,天成自控
2020-03-06,上证150,603086,先达股份
2020-03-06,上证150,603099,长白山
2020-03-06,上证150,603101,汇嘉时代
2020-03-06,上证150,603117,万林物流
2020-03-06,上证150,603129,春风动力
2020-03-06,上证150,603133,碳元科技
2020-03-06,上证150,603161,科华控股
2020-03-06,上证150,603179,新泉股份
2020-03-06,上证150,603186,华正新材
2020-03-06,上证150,603187,海容冷链
2020-03-06,上证150,603197,保隆科技
2020-03-06,上证150,603223,恒通股份
2020-03-06,上证150,603238,诺邦股份
2020-03-06,上证150,603278,大业股份
2020-03-06,上证150,603289,泰瑞机器
2020-03-06,上证150,603309,维力医疗
2020-03-06,上证150,603313,梦百合
2020-03-06,上证150,603316,诚邦股份
2020-03-06,上证150,603319,湘油泵
2020-03-06,上证150,603320,迪贝电气
2020-03-06,上证150,603322,超讯通信
2020-03-06,上证150,603326,我乐家居
2020-03-06,上证150,603329,上海雅仕
2020-03-06,上证150,603333,尚纬股份
2020-03-06,上证150,603336,宏辉果蔬
2020-03-06,上证150,603356,华菱精工
2020-03-06,上证150,603378,亚士创能
2020-03-06,上证150,603383,顶点软件
2020-03-06,上证150,603386,广东骏亚
2020-03-06,上证150,603396,金辰股份
2020-03-06,上证150,603398,邦宝益智
2020-03-06,上证150,603496,恒为科技
2020-03-06,上证150,603500,祥和实业
2020-03-06,上证150,603506,南都物业
2020-03-06,上证150,603507,振江股份
2020-03-06,上证150,603518,锦泓集团
2020-03-06,上证150,603519,立霸股份
2020-03-06,上证150,603538,美诺华
2020-03-06,上证150,603558,健盛集团
2020-03-06,上证150,603559,中通国脉
2020-03-06,上证150,603577,汇金通
2020-03-06,上证150,603598,引力传媒
2020-03-06,上证150,603601,再升科技
2020-03-06,上证150,603616,韩建河山
2020-03-06,上证150,603636,南威软件
2020-03-06,上证150,603637,镇海股份
2020-03-06,上证150,603663,三祥新材
2020-03-06,上证150,603668,天马科技
2020-03-06,上证150,603676,卫信康
2020-03-06,上证150,603678,火炬电子
2020-03-06,上证150,603685,晨丰科技
2020-03-06,上证150,603688,石英股份
2020-03-06,上证150,603690,至纯科技
2020-03-06,上证150,603700,宁波水表
2020-03-06,上证150,603703,盛洋科技
2020-03-06,上证150,603709,中源家居
2020-03-06,上证150,603716,塞力斯
2020-03-06,上证150,603722,阿科力
2020-03-06,上证150,603726,朗迪集团
2020-03-06,上证150,603738,泰晶科技
2020-03-06,上证150,603797,联泰环保
2020-03-06,上证150,603800,道森股份
2020-03-06,上证150,603813,原尚股份
