日期,指数名称,成分券代码,成分券名称
2020-03-06,国企改革,600004,白云机场
2020-03-06,国企改革,600009,上海机场
2020-03-06,国企改革,600018,上港集团
2020-03-06,国企改革,600025,华能水电
2020-03-06,国企改革,600030,中信证券
2020-03-06,国企改革,600036,招商银行
2020-03-06,国企改革,600038,中直股份
2020-03-06,国企改革,600048,保利地产
2020-03-06,国企改革,600050,中国联通
2020-03-06,国企改革,600061,国投资本
2020-03-06,国企改革,600085,同仁堂
2020-03-06,国企改革,600104,上汽集团
2020-03-06,国企改革,600118,中国卫星
2020-03-06,国企改革,600161,天坛生物
2020-03-06,国企改革,600183,生益科技
2020-03-06,国企改革,600271,航天信息
2020-03-06,国企改革,600309,万华化学
2020-03-06,国企改革,600372,中航电子
2020-03-06,国企改革,600406,国电南瑞
2020-03-06,国企改革,600426,华鲁恒升
2020-03-06,国企改革,600436,片仔癀
2020-03-06,国企改革,600482,中国动力
2020-03-06,国企改革,600498,烽火通信
2020-03-06,国企改革,600536,中国软件
2020-03-06,国企改革,600547,山东黄金
2020-03-06,国企改革,600585,海螺水泥
2020-03-06,国企改革,600600,青岛啤酒
2020-03-06,国企改革,600642,申能股份
2020-03-06,国企改革,600674,川投能源
2020-03-06,国企改革,600741,华域汽车
2020-03-06,国企改革,600760,中航沈飞
2020-03-06,国企改革,600809,山西汾酒
2020-03-06,国企改革,600845,宝信软件
2020-03-06,国企改革,600848,上海临港
2020-03-06,国企改革,600872,中炬高新
2020-03-06,国企改革,600875,东方电气
2020-03-06,国企改革,600879,航天电子
2020-03-06,国企改革,600893,航发动力
2020-03-06,国企改革,600900,长江电力
2020-03-06,国企改革,600967,内蒙一机
2020-03-06,国企改革,600977,中国电影
2020-03-06,国企改革,601066,中信建投
2020-03-06,国企改革,601098,中南传媒
2020-03-06,国企改革,601117,中国化学
2020-03-06,国企改革,601139,深圳燃气
2020-03-06,国企改革,601166,兴业银行
2020-03-06,国企改革,601186,中国铁建
2020-03-06,国企改革,601211,国泰君安
2020-03-06,国企改革,601288,农业银行
2020-03-06,国企改革,601328,交通银行
2020-03-06,国企改革,601398,工商银行
2020-03-06,国企改革,601607,上海医药
2020-03-06,国企改革,601668,中国建筑
2020-03-06,国企改革,601688,华泰证券
2020-03-06,国企改革,601717,郑煤机
2020-03-06,国企改革,601800,中国交建
2020-03-06,国企改革,601808,中海油服
2020-03-06,国企改革,601888,中国国旅
2020-03-06,国企改革,601928,凤凰传媒
2020-03-06,国企改革,601989,中国重工
2020-03-06,国企改革,601998,中信银行
2020-03-06,国企改革,603019,中科曙光
2020-03-06,国企改革,603369,今世缘
2020-03-06,国企改革,000002,万科Ａ
2020-03-06,国企改革,000063,中兴通讯
2020-03-06,国企改革,000066,中国长城
2020-03-06,国企改革,000089,深圳机场
2020-03-06,国企改革,000338,潍柴动力
2020-03-06,国企改革,000425,徐工机械
2020-03-06,国企改革,000429,粤高速Ａ
2020-03-06,国企改革,000538,云南白药
2020-03-06,国企改革,000651,格力电器
2020-03-06,国企改革,000661,长春高新
2020-03-06,国企改革,000725,京东方A
2020-03-06,国企改革,000768,中航飞机
2020-03-06,国企改革,000776,广发证券
2020-03-06,国企改革,000786,北新建材
2020-03-06,国企改革,000858,五 粮 液
2020-03-06,国企改革,000860,顺鑫农业
2020-03-06,国企改革,000938,紫光股份
2020-03-06,国企改革,000977,浪潮信息
2020-03-06,国企改革,000983,西山煤电
2020-03-06,国企改革,001979,招商蛇口
2020-03-06,国企改革,002013,中航机电
2020-03-06,国企改革,002049,紫光国微
2020-03-06,国企改革,002080,中材科技
2020-03-06,国企改革,002142,宁波银行
2020-03-06,国企改革,002152,广电运通
2020-03-06,国企改革,002179,中航光电
2020-03-06,国企改革,002202,金风科技
2020-03-06,国企改革,002268,卫士通
2020-03-06,国企改革,002281,光迅科技
2020-03-06,国企改革,002371,北方华创
2020-03-06,国企改革,002405,四维图新
2020-03-06,国企改革,002415,海康威视
2020-03-06,国企改革,002461,珠江啤酒
2020-03-06,国企改革,002465,海格通信
2020-03-06,国企改革,002507,涪陵榨菜
2020-03-06,国企改革,002916,深南电路
2020-03-06,国企改革,300140,中环装备
