日期,指数名称,成分券代码,成分券名称
2020-03-06,上证转债,2015年航天信息股份有限公司可转换公司债券, 20150612 6Y 1.5%
2020-03-06,上证转债,2015年厦门国贸集团股份有限公司可转换公司债券, 20160105 6Y 1.7%
2020-03-06,上证转债,2016年九州通医药集团股份有限公司可转换公司债券, 20160115 6Y 1.6%
2020-03-06,上证转债,2017年湖北济川药业股份有限公司可转换公司债券, 20171113 5Y .8%
2020-03-06,上证转债,2017年内蒙古蒙电华能热电股份有限公司可转换公司债券, 20171222 6Y 1%
2020-03-06,上证转债,2017年中航航空电子系统股份有限公司可转换公司债券, 20171225 6Y 1%
2020-03-06,上证转债,无锡农村商业银行股份有限公司公开发行可转换公司债券, 20180130 6Y .8%
2020-03-06,上证转债,陕西广电网络传媒(集团)股份有限公司公开发行可转换公司债券, 20180627 6Y .6%
2020-03-06,上证转债,2018年海澜之家股份有限公司可转换公司债券, 20180713 6Y .5%
2020-03-06,上证转债,山鹰国际控股股份公司公开发行可转换公司债券, 20181121 6Y .6%
2020-03-06,上证转债,福建福能股份有限公司公开发行可转换公司债券, 20181207 6Y .6%
2020-03-06,上证转债,佳都新太科技股份有限公司公开发行可转换公司债券, 20181219 6Y .6%
2020-03-06,上证转债,江苏中天科技股份有限公司公开发行可转换公司债券, 20190228 6Y .6%
2020-03-06,上证转债,贵州省广播电视信息网络股份有限公司公开发行可转换公司债券, 20190305 6Y .8%
2020-03-06,上证转债,江苏银行股份有限公司公开发行可转换公司债券, 20190314 6Y .2%
2020-03-06,上证转债,通威股份有限公司公开发行可转换公司债券, 20190318 6Y .5%
2020-03-06,上证转债,新疆伊力特实业股份有限公司公开发行可转换公司债券, 20190315 6Y .5%
2020-03-06,上证转债,江苏亨通光电股份有限公司公开发行可转换公司债券, 20190319 6Y .3%
2020-03-06,上证转债,上海现代制药股份有限公司公开发行可转换公司债券, 20190401 6Y .2%
2020-03-06,上证转债,江苏永鼎股份有限公司公开发行可转换公司债券, 20190416 6Y .4%
2020-03-06,上证转债,上海浦东发展银行股份有限公司公开发行可转换公司债券, 20191028 6Y .2%
2020-03-06,上证转债,西藏天路股份有限公司公开发行可转换公司债券, 20191028 6Y .4%
2020-03-06,上证转债,四川川投能源股份有限公司公开发行可转换公司债券, 20191111 6Y .2%
2020-03-06,上证转债,烽火通信科技股份有限公司公开发行可转换公司债券, 20191202 6Y .2%
2020-03-06,上证转债,山鹰国际控股股份公司2019年公开发行可转换公司债券, 20191213 6Y .3%
2020-03-06,上证转债,重庆建工集团股份有限公司公开发行可转换公司债券, 20191220 6Y .4%
2020-03-06,上证转债,淮北矿业控股股份有限公司公开发行可转换公司债券, 20191223 6Y .2%
2020-03-06,上证转债,2015年上海电气集团股份有限公司可转换公司债券, 20150202 6Y 1.6%
2020-03-06,上证转债,广州汽车集团股份有限公司可转换公司债券, 20160122 6Y 1.5%
2020-03-06,上证转债,2017年中国光大银行股份有限公司可转换公司债券, 20170317 6Y 1%
2020-03-06,上证转债,2017年骆驼集团股份有限公司可转换公司债券, 20170324 6Y 1%
2020-03-06,上证转债,国泰君安证券股份有限公司可转换公司债券, 20170707 6Y 1%
2020-03-06,上证转债,2017年江苏林洋能源股份有限公司可转换公司债券, 20171027 6Y 1%
2020-03-06,上证转债,2017年重庆小康工业集团股份有限公司可转换公司债券, 20171106 6Y 1%
2020-03-06,上证转债,2017年吉视传媒股份有限公司可转换公司债券, 20171227 6Y 1%
2020-03-06,上证转债,山东玲珑轮胎股份有限公司公开发行可转换公司债券, 20180301 5Y 1%
2020-03-06,上证转债,桐昆集团股份有限公司公开发行可转换公司债券, 20181119 6Y .5%
2020-03-06,上证转债,中信银行股份有限公司公开发行可转换公司债券, 20190304 6Y .8%
2020-03-06,上证转债,浙商证券股份有限公司公开发行可转换公司债券, 20190312 6Y .2%
2020-03-06,上证转债,中国核工业建设股份有限公司公开发行可转换公司债券, 20190408 6Y .2%
2020-03-06,上证转债,河南明泰铝业股份有限公司公开发行可转换公司债券, 20190410 6Y .4%
2020-03-06,上证转债,中国核能电力股份有限公司公开发行可转换公司债券, 20190415 6Y .2%
2020-03-06,上证转债,西藏华钰矿业股份有限公司公开发行可转换公司债券, 20190614 6Y .3%
2020-03-06,上证转债,上海环境集团股份有限公司公开发行可转换公司债券, 20190618 6Y .2%
2020-03-06,上证转债,明阳智慧能源集团股份公司公开发行可转换公司债券, 20191216 6Y .4%
2020-03-06,上证转债,汕头东风印刷股份有限公司公开发行可转换公司债券, 20191224 6Y .4%
2020-03-06,上证转债,宁波博威合金材料股份有限公司公开发行可转换公司债券, 20200110 5Y .3%
2020-03-06,上证转债,2017年浙江嘉澳环保科技股份有限公司可转换公司债券, 20171110 6Y 1%
2020-03-06,上证转债,2017年湖北泰晶电子科技股份有限公司可转换公司债券, 20171215 6Y 1%
2020-03-06,上证转债,湖南艾华集团股份有限公司公开发行可转换公司债券, 20180302 6Y 1%
2020-03-06,上证转债,杭州电缆股份有限公司公开发行可转换公司债券, 20180306 6Y 1%
2020-03-06,上证转债,新凤鸣集团股份有限公司公开发行可转换公司债券, 20180426 6Y .5%
2020-03-06,上证转债,江苏新泉汽车饰件股份有限公司公开发行可转换公司债券, 20180604 6Y .5%
2020-03-06,上证转债,2018年重庆再升科技股份有限公司可转换公司债券, 20180619 6Y .6%
2020-03-06,上证转债,2018年千禾味业食品股份有限公司可转换公司债券, 20180620 6Y .5%
2020-03-06,上证转债,2018年哈尔滨威帝电子股份有限公司可转换公司债券, 20180720 5Y .6%
2020-03-06,上证转债,北京高能时代环境技术股份有限公司公开发行可转换公司债券, 20180726 6Y .6%
2020-03-06,上证转债,江苏吴江农村商业银行股份有限公司公开发行可转换公司债券, 20180802 6Y .8%
2020-03-06,上证转债,曙光信息产业股份有限公司公开发行可转换公司债券, 20180806 6Y .6%
2020-03-06,上证转债,顾家家居股份有限公司公开发行可转换公司债券, 20180912 6Y .6%
2020-03-06,上证转债,北京长久物流股份有限公司公开发行可转换公司债券, 20181107 6Y .8%
2020-03-06,上证转债,梦百合家居科技股份有限公司公开发行可转换公司债券, 20181108 6Y .7%
2020-03-06,上证转债,昆山科森科技股份有限公司公开发行可转换公司债券, 20181116 6Y .7%
2020-03-06,上证转债,2018年奇精机械股份有限公司可转换公司债券, 20181214 6Y .6%
2020-03-06,上证转债,2018年浙江台华新材料股份有限公司可转换公司债券, 20181217 6Y .6%
2020-03-06,上证转债,广东联泰环保股份有限公司公开发行可转换公司债券, 20190123 6Y .5%
2020-03-06,上证转债,维格娜丝时装股份有限公司公开发行可转换公司债券, 20190124 6Y .7%
2020-03-06,上证转债,浙江长城电工科技股份有限公司公开发行可转换公司债券, 20190301 6Y .8%
2020-03-06,上证转债,2019年浙江大丰实业股份有限公司可转换公司债券, 20190327 6Y .4%
2020-03-06,上证转债,老百姓大药房连锁股份有限公司公开发行可转换公司债券, 20190329 5Y .2%
2020-03-06,上证转债,福建海峡环保集团股份有限公司公开发行可转换公司债券, 20190402 6Y .4%
2020-03-06,上证转债,江苏鼎胜新能源材料股份有限公司公开发行可转换公司债券, 20190409 6Y .4%
2020-03-06,上证转债,山东大业股份有限公司公开发行可转换公司债券, 20190509 5Y .4%
2020-03-06,上证转债,浙江三星新材股份有限公司公开发行可转换公司债券, 20190531 6Y .4%
2020-03-06,上证转债,广东文灿压铸股份有限公司公开发行可转换公司债券, 20190610 6Y .5%
2020-03-06,上证转债,浙江圣达生物药业股份有限公司公开发行可转换公司债券, 20190703 6Y .6%
2020-03-06,上证转债,南威软件股份有限公司公开发行可转换公司债券, 20190715 6Y .5%
2020-03-06,上证转债,浙江荣晟环保纸业股份有限公司公开发行可转换公司债券, 20190723 6Y .5%
2020-03-06,上证转债,广州好莱客创意家居股份有限公司公开发行可转换公司债券, 20190801 6Y .4%
2020-03-06,上证转债,欧派家居集团股份有限公司公开发行可转换公司债券, 20190816 6Y .4%
