日期,指数名称,成分券代码,成分券名称
2020-03-06,180稳定,600000,浦发银行
2020-03-06,180稳定,600004,白云机场
2020-03-06,180稳定,600009,上海机场
2020-03-06,180稳定,600010,包钢股份
2020-03-06,180稳定,600011,华能国际
2020-03-06,180稳定,600015,华夏银行
2020-03-06,180稳定,600016,民生银行
2020-03-06,180稳定,600019,宝钢股份
2020-03-06,180稳定,600028,中国石化
2020-03-06,180稳定,600031,三一重工
2020-03-06,180稳定,600036,招商银行
2020-03-06,180稳定,600038,中直股份
2020-03-06,180稳定,600048,保利地产
2020-03-06,180稳定,600068,葛洲坝
2020-03-06,180稳定,600085,同仁堂
2020-03-06,180稳定,600089,特变电工
2020-03-06,180稳定,600104,上汽集团
2020-03-06,180稳定,600109,国金证券
2020-03-06,180稳定,600118,中国卫星
2020-03-06,180稳定,600176,中国巨石
2020-03-06,180稳定,600177,雅戈尔
2020-03-06,180稳定,600196,复星医药
2020-03-06,180稳定,600201,生物股份
2020-03-06,180稳定,600271,航天信息
2020-03-06,180稳定,600276,恒瑞医药
2020-03-06,180稳定,600298,安琪酵母
2020-03-06,180稳定,600309,万华化学
2020-03-06,180稳定,600332,白云山
2020-03-06,180稳定,600362,江西铜业
2020-03-06,180稳定,600398,海澜之家
2020-03-06,180稳定,600406,国电南瑞
2020-03-06,180稳定,600426,华鲁恒升
2020-03-06,180稳定,600436,片仔癀
2020-03-06,180稳定,600519,贵州茅台
2020-03-06,180稳定,600522,中天科技
2020-03-06,180稳定,600528,中铁工业
2020-03-06,180稳定,600535,天士力
2020-03-06,180稳定,600585,海螺水泥
2020-03-06,180稳定,600598,北大荒
2020-03-06,180稳定,600606,绿地控股
2020-03-06,180稳定,600637,东方明珠
2020-03-06,180稳定,600660,福耀玻璃
2020-03-06,180稳定,600690,海尔智家
2020-03-06,180稳定,600705,中航资本
2020-03-06,180稳定,600741,华域汽车
2020-03-06,180稳定,600795,国电电力
2020-03-06,180稳定,600867,通化东宝
2020-03-06,180稳定,600872,中炬高新
2020-03-06,180稳定,600886,国投电力
2020-03-06,180稳定,600887,伊利股份
2020-03-06,180稳定,600893,航发动力
2020-03-06,180稳定,600900,长江电力
2020-03-06,180稳定,600919,江苏银行
2020-03-06,180稳定,600926,杭州银行
2020-03-06,180稳定,600977,中国电影
2020-03-06,180稳定,600989,宝丰能源
2020-03-06,180稳定,601006,大秦铁路
2020-03-06,180稳定,601009,南京银行
2020-03-06,180稳定,601088,中国神华
2020-03-06,180稳定,601166,兴业银行
2020-03-06,180稳定,601169,北京银行
2020-03-06,180稳定,601211,国泰君安
2020-03-06,180稳定,601225,陕西煤业
2020-03-06,180稳定,601229,上海银行
2020-03-06,180稳定,601238,广汽集团
2020-03-06,180稳定,601288,农业银行
2020-03-06,180稳定,601318,中国平安
2020-03-06,180稳定,601328,交通银行
2020-03-06,180稳定,601390,中国中铁
2020-03-06,180稳定,601398,工商银行
2020-03-06,180稳定,601601,中国太保
2020-03-06,180稳定,601607,上海医药
2020-03-06,180稳定,601669,中国电建
2020-03-06,180稳定,601727,上海电气
2020-03-06,180稳定,601766,中国中车
2020-03-06,180稳定,601818,光大银行
2020-03-06,180稳定,601838,成都银行
2020-03-06,180稳定,601857,中国石油
2020-03-06,180稳定,601877,正泰电器
2020-03-06,180稳定,601888,中国国旅
2020-03-06,180稳定,601899,紫金矿业
2020-03-06,180稳定,601933,永辉超市
2020-03-06,180稳定,601939,建设银行
2020-03-06,180稳定,601985,中国核电
2020-03-06,180稳定,601988,中国银行
2020-03-06,180稳定,601998,中信银行
2020-03-06,180稳定,603288,海天味业
2020-03-06,180稳定,603589,口子窖
2020-03-06,180稳定,603833,欧派家居
2020-03-06,180稳定,603983,丸美股份
