日期,指数名称,成分券代码,成分券名称
2020-03-06,180等权,600000,浦发银行
2020-03-06,180等权,600004,白云机场
2020-03-06,180等权,600009,上海机场
2020-03-06,180等权,600010,包钢股份
2020-03-06,180等权,600011,华能国际
2020-03-06,180等权,600015,华夏银行
2020-03-06,180等权,600016,民生银行
2020-03-06,180等权,600018,上港集团
2020-03-06,180等权,600019,宝钢股份
2020-03-06,180等权,600025,华能水电
2020-03-06,180等权,600028,中国石化
2020-03-06,180等权,600029,南方航空
2020-03-06,180等权,600030,中信证券
2020-03-06,180等权,600031,三一重工
2020-03-06,180等权,600036,招商银行
2020-03-06,180等权,600038,中直股份
2020-03-06,180等权,600048,保利地产
2020-03-06,180等权,600050,中国联通
2020-03-06,180等权,600061,国投资本
2020-03-06,180等权,600066,宇通客车
2020-03-06,180等权,600068,葛洲坝
2020-03-06,180等权,600085,同仁堂
2020-03-06,180等权,600089,特变电工
2020-03-06,180等权,600104,上汽集团
2020-03-06,180等权,600109,国金证券
2020-03-06,180等权,600111,北方稀土
2020-03-06,180等权,600115,东方航空
2020-03-06,180等权,600118,中国卫星
2020-03-06,180等权,600150,中国船舶
2020-03-06,180等权,600155,华创阳安
2020-03-06,180等权,600176,中国巨石
2020-03-06,180等权,600177,雅戈尔
2020-03-06,180等权,600183,生益科技
2020-03-06,180等权,600188,兖州煤业
2020-03-06,180等权,600196,复星医药
2020-03-06,180等权,600201,生物股份
2020-03-06,180等权,600208,新湖中宝
2020-03-06,180等权,600271,航天信息
2020-03-06,180等权,600276,恒瑞医药
2020-03-06,180等权,600297,广汇汽车
2020-03-06,180等权,600298,安琪酵母
2020-03-06,180等权,600309,万华化学
2020-03-06,180等权,600332,白云山
2020-03-06,180等权,600340,华夏幸福
2020-03-06,180等权,600346,恒力石化
2020-03-06,180等权,600352,浙江龙盛
2020-03-06,180等权,600362,江西铜业
2020-03-06,180等权,600383,金地集团
2020-03-06,180等权,600398,海澜之家
2020-03-06,180等权,600406,国电南瑞
2020-03-06,180等权,600426,华鲁恒升
2020-03-06,180等权,600436,片仔癀
2020-03-06,180等权,600438,通威股份
2020-03-06,180等权,600487,亨通光电
2020-03-06,180等权,600489,中金黄金
2020-03-06,180等权,600516,方大炭素
2020-03-06,180等权,600519,贵州茅台
2020-03-06,180等权,600522,中天科技
2020-03-06,180等权,600528,中铁工业
