日期,指数名称,成分券代码,成分券名称
2020-03-06,有色金属,600111,北方稀土
2020-03-06,有色金属,600206,有研新材
2020-03-06,有色金属,600219,南山铝业
2020-03-06,有色金属,600259,广晟有色
2020-03-06,有色金属,600330,天通股份
2020-03-06,有色金属,600338,西藏珠峰
2020-03-06,有色金属,600362,江西铜业
2020-03-06,有色金属,600392,盛和资源
2020-03-06,有色金属,600456,宝钛股份
2020-03-06,有色金属,600489,中金黄金
2020-03-06,有色金属,600490,鹏欣资源
2020-03-06,有色金属,600497,驰宏锌锗
2020-03-06,有色金属,600516,方大炭素
2020-03-06,有色金属,600547,山东黄金
2020-03-06,有色金属,600549,厦门钨业
2020-03-06,有色金属,600711,盛屯矿业
2020-03-06,有色金属,600988,赤峰黄金
2020-03-06,有色金属,601069,西部黄金
2020-03-06,有色金属,601168,西部矿业
2020-03-06,有色金属,601212,白银有色
2020-03-06,有色金属,601600,中国铝业
2020-03-06,有色金属,601899,紫金矿业
2020-03-06,有色金属,601958,金钼股份
2020-03-06,有色金属,603260,合盛硅业
2020-03-06,有色金属,603799,华友钴业
2020-03-06,有色金属,603826,坤彩科技
2020-03-06,有色金属,603876,鼎胜新材
2020-03-06,有色金属,603993,洛阳钼业
2020-03-06,有色金属,000060,中金岭南
2020-03-06,有色金属,000426,兴业矿业
2020-03-06,有色金属,000603,盛达资源
2020-03-06,有色金属,000630,铜陵有色
2020-03-06,有色金属,000758,中色股份
2020-03-06,有色金属,000807,云铝股份
2020-03-06,有色金属,000831,五矿稀土
2020-03-06,有色金属,000878,云南铜业
2020-03-06,有色金属,000933,神火股份
2020-03-06,有色金属,000960,锡业股份
2020-03-06,有色金属,000970,中科三环
2020-03-06,有色金属,000975,银泰黄金
2020-03-06,有色金属,002056,横店东磁
2020-03-06,有色金属,002155,湖南黄金
2020-03-06,有色金属,002171,楚江新材
2020-03-06,有色金属,002203,海亮股份
2020-03-06,有色金属,002237,恒邦股份
2020-03-06,有色金属,002340,格林美
2020-03-06,有色金属,002460,赣锋锂业
2020-03-06,有色金属,002466,天齐锂业
2020-03-06,有色金属,300618,寒锐钴业
2020-03-06,有色金属,300748,金力永磁
