日期,指数名称,成分券代码,成分券名称
2020-03-06,上证中游,600010,包钢股份
2020-03-06,上证中游,600019,宝钢股份
2020-03-06,上证中游,600022,山东钢铁
2020-03-06,上证中游,600026,中远海能
2020-03-06,上证中游,600031,三一重工
2020-03-06,上证中游,600038,中直股份
2020-03-06,上证中游,600039,四川路桥
2020-03-06,上证中游,600068,葛洲坝
2020-03-06,上证中游,600072,中船科技
2020-03-06,上证中游,600089,特变电工
2020-03-06,上证中游,600096,云天化
2020-03-06,上证中游,600100,同方股份
2020-03-06,上证中游,600110,诺德股份
2020-03-06,上证中游,600118,中国卫星
2020-03-06,上证中游,600150,中国船舶
2020-03-06,上证中游,600151,航天机电
2020-03-06,上证中游,600160,巨化股份
2020-03-06,上证中游,600170,上海建工
2020-03-06,上证中游,600171,上海贝岭
2020-03-06,上证中游,600175,美都能源
2020-03-06,上证中游,600176,中国巨石
2020-03-06,上证中游,600183,生益科技
2020-03-06,上证中游,600210,紫江企业
2020-03-06,上证中游,600226,瀚叶股份
2020-03-06,上证中游,600230,沧州大化
2020-03-06,上证中游,600231,凌钢股份
2020-03-06,上证中游,600260,凯乐科技
2020-03-06,上证中游,600271,航天信息
2020-03-06,上证中游,600273,嘉化能源
2020-03-06,上证中游,600277,亿利洁能
2020-03-06,上证中游,600282,南钢股份
2020-03-06,上证中游,600307,酒钢宏兴
2020-03-06,上证中游,600309,万华化学
2020-03-06,上证中游,600312,平高电气
2020-03-06,上证中游,600316,洪都航空
2020-03-06,上证中游,600320,振华重工
2020-03-06,上证中游,600323,瀚蓝环境
2020-03-06,上证中游,600330,天通股份
2020-03-06,上证中游,600343,航天动力
2020-03-06,上证中游,600346,恒力石化
2020-03-06,上证中游,600352,浙江龙盛
2020-03-06,上证中游,600372,中航电子
2020-03-06,上证中游,600388,龙净环保
2020-03-06,上证中游,600391,航发科技
2020-03-06,上证中游,600406,国电南瑞
2020-03-06,上证中游,600409,三友化工
2020-03-06,上证中游,600426,华鲁恒升
2020-03-06,上证中游,600435,北方导航
2020-03-06,上证中游,600458,时代新材
