日期,指数名称,成分券代码,成分券名称
2020-03-06,国企红利,600019,宝钢股份
2020-03-06,国企红利,600020,中原高速
2020-03-06,国企红利,600021,上海电力
2020-03-06,国企红利,600023,浙能电力
2020-03-06,国企红利,600028,中国石化
2020-03-06,国企红利,600035,楚天高速
2020-03-06,国企红利,600036,招商银行
2020-03-06,国企红利,600048,保利地产
2020-03-06,国企红利,600057,厦门象屿
2020-03-06,国企红利,600068,葛洲坝
2020-03-06,国企红利,600104,上汽集团
2020-03-06,国企红利,600123,兰花科创
2020-03-06,国企红利,600153,建发股份
2020-03-06,国企红利,600170,上海建工
2020-03-06,国企红利,600188,兖州煤业
2020-03-06,国企红利,600236,桂冠电力
2020-03-06,国企红利,600269,赣粤高速
2020-03-06,国企红利,600279,重庆港九
2020-03-06,国企红利,600309,万华化学
2020-03-06,国企红利,600325,华发股份
2020-03-06,国企红利,600348,阳泉煤业
2020-03-06,国企红利,600350,山东高速
2020-03-06,国企红利,600373,中文传媒
2020-03-06,国企红利,600376,首开股份
2020-03-06,国企红利,600377,宁沪高速
2020-03-06,国企红利,600409,三友化工
2020-03-06,国企红利,600479,千金药业
2020-03-06,国企红利,600548,深高速
2020-03-06,国企红利,600585,海螺水泥
2020-03-06,国企红利,600606,绿地控股
2020-03-06,国企红利,600612,老凤祥
2020-03-06,国企红利,600642,申能股份
2020-03-06,国企红利,600674,川投能源
2020-03-06,国企红利,600688,上海石化
2020-03-06,国企红利,600704,物产中大
2020-03-06,国企红利,600708,光明地产
2020-03-06,国企红利,600741,华域汽车
2020-03-06,国企红利,600742,一汽富维
2020-03-06,国企红利,600743,华远地产
2020-03-06,国企红利,600761,安徽合力
2020-03-06,国企红利,600808,马钢股份
2020-03-06,国企红利,600897,厦门空港
2020-03-06,国企红利,600900,长江电力
2020-03-06,国企红利,600919,江苏银行
2020-03-06,国企红利,600971,恒源煤电
2020-03-06,国企红利,600981,汇鸿集团
2020-03-06,国企红利,600997,开滦股份
2020-03-06,国企红利,601003,柳钢股份
2020-03-06,国企红利,601006,大秦铁路
2020-03-06,国企红利,601009,南京银行
2020-03-06,国企红利,601088,中国神华
2020-03-06,国企红利,601098,中南传媒
2020-03-06,国企红利,601107,四川成渝
2020-03-06,国企红利,601166,兴业银行
2020-03-06,国企红利,601169,北京银行
2020-03-06,国企红利,601225,陕西煤业
2020-03-06,国企红利,601229,上海银行
2020-03-06,国企红利,601288,农业银行
2020-03-06,国企红利,601328,交通银行
2020-03-06,国企红利,601398,工商银行
2020-03-06,国企红利,601598,中国外运
2020-03-06,国企红利,601668,中国建筑
2020-03-06,国企红利,601699,潞安环能
2020-03-06,国企红利,601818,光大银行
2020-03-06,国企红利,601838,成都银行
2020-03-06,国企红利,601939,建设银行
2020-03-06,国企红利,601988,中国银行
2020-03-06,国企红利,601998,中信银行
2020-03-06,国企红利,603167,渤海轮渡
2020-03-06,国企红利,000002,万科Ａ
2020-03-06,国企红利,000006,深振业Ａ
2020-03-06,国企红利,000030,富奥股份
2020-03-06,国企红利,000069,华侨城Ａ
2020-03-06,国企红利,000090,天健集团
2020-03-06,国企红利,000157,中联重科
2020-03-06,国企红利,000338,潍柴动力
2020-03-06,国企红利,000402,金 融 街
2020-03-06,国企红利,000429,粤高速Ａ
2020-03-06,国企红利,000488,晨鸣纸业
2020-03-06,国企红利,000541,佛山照明
2020-03-06,国企红利,000544,中原环保
2020-03-06,国企红利,000552,靖远煤电
2020-03-06,国企红利,000581,威孚高科
2020-03-06,国企红利,000708,中信特钢
2020-03-06,国企红利,000709,河钢股份
2020-03-06,国企红利,000778,新兴铸管
2020-03-06,国企红利,000789,万年青
2020-03-06,国企红利,000825,太钢不锈
2020-03-06,国企红利,000828,东莞控股
2020-03-06,国企红利,000898,鞍钢股份
2020-03-06,国企红利,000921,海信家电
2020-03-06,国企红利,000951,中国重汽
2020-03-06,国企红利,001872,招商港口
2020-03-06,国企红利,001979,招商蛇口
2020-03-06,国企红利,002091,江苏国泰
2020-03-06,国企红利,002110,三钢闽光
2020-03-06,国企红利,002128,露天煤业
2020-03-06,国企红利,002238,天威视讯
2020-03-06,国企红利,002267,陕天然气
2020-03-06,国企红利,002419,天虹股份
