日期,指数名称,成分券代码,成分券名称
2020-03-06,CSWD生科,600161,天坛生物
2020-03-06,CSWD生科,600867,通化东宝
2020-03-06,CSWD生科,603259,药明康德
2020-03-06,CSWD生科,603387,基蛋生物
2020-03-06,CSWD生科,603658,安图生物
2020-03-06,CSWD生科,603707,健友股份
2020-03-06,CSWD生科,603882,金域医学
2020-03-06,CSWD生科,000661,长春高新
2020-03-06,CSWD生科,000710,贝瑞基因
2020-03-06,CSWD生科,002007,华兰生物
2020-03-06,CSWD生科,002022,科华生物
2020-03-06,CSWD生科,002030,达安基因
2020-03-06,CSWD生科,002038,双鹭药业
2020-03-06,CSWD生科,002399,海普瑞
2020-03-06,CSWD生科,002550,千红制药
2020-03-06,CSWD生科,002581,未名医药
2020-03-06,CSWD生科,002693,双成药业
2020-03-06,CSWD生科,002880,卫光生物
2020-03-06,CSWD生科,002932,明德生物
2020-03-06,CSWD生科,300009,安科生物
2020-03-06,CSWD生科,300109,新开源
2020-03-06,CSWD生科,300122,智飞生物
2020-03-06,CSWD生科,300142,沃森生物
2020-03-06,CSWD生科,300199,翰宇药业
2020-03-06,CSWD生科,300204,舒泰神
2020-03-06,CSWD生科,300238,冠昊生物
2020-03-06,CSWD生科,300254,仟源医药
2020-03-06,CSWD生科,300294,博雅生物
2020-03-06,CSWD生科,300347,泰格医药
2020-03-06,CSWD生科,300406,九强生物
2020-03-06,CSWD生科,300439,美康生物
2020-03-06,CSWD生科,300463,迈克生物
2020-03-06,CSWD生科,300482,万孚生物
2020-03-06,CSWD生科,300485,赛升药业
2020-03-06,CSWD生科,300601,康泰生物
2020-03-06,CSWD生科,300639,凯普生物
2020-03-06,CSWD生科,300642,透景生命
2020-03-06,CSWD生科,300653,正海生物
2020-03-06,CSWD生科,300676,华大基因
2020-03-06,CSWD生科,300683,海特生物
2020-03-06,CSWD生科,300685,艾德生物
2020-03-06,CSWD生科,300759,康龙化成
