日期,指数名称,成分券代码,成分券名称
2020-03-06,优势消费,600056,中国医药
2020-03-06,优势消费,600062,华润双鹤
2020-03-06,优势消费,600073,上海梅林
2020-03-06,优势消费,600079,人福医药
2020-03-06,优势消费,600085,同仁堂
2020-03-06,优势消费,600161,天坛生物
2020-03-06,优势消费,600196,复星医药
2020-03-06,优势消费,600201,生物股份
2020-03-06,优势消费,600216,浙江医药
2020-03-06,优势消费,600267,海正药业
2020-03-06,优势消费,600276,恒瑞医药
2020-03-06,优势消费,600298,安琪酵母
2020-03-06,优势消费,600299,安迪苏
2020-03-06,优势消费,600305,恒顺醋业
2020-03-06,优势消费,600332,白云山
2020-03-06,优势消费,600380,健康元
2020-03-06,优势消费,600422,昆药集团
2020-03-06,优势消费,600436,片仔癀
2020-03-06,优势消费,600438,通威股份
2020-03-06,优势消费,600511,国药股份
2020-03-06,优势消费,600519,贵州茅台
2020-03-06,优势消费,600521,华海药业
2020-03-06,优势消费,600535,天士力
2020-03-06,优势消费,600559,老白干酒
2020-03-06,优势消费,600566,济川药业
2020-03-06,优势消费,600572,康恩贝
2020-03-06,优势消费,600597,光明乳业
2020-03-06,优势消费,600598,北大荒
2020-03-06,优势消费,600600,青岛啤酒
2020-03-06,优势消费,600664,哈药股份
2020-03-06,优势消费,600702,舍得酒业
2020-03-06,优势消费,600737,中粮糖业
2020-03-06,优势消费,600779,水井坊
2020-03-06,优势消费,600789,鲁抗医药
2020-03-06,优势消费,600809,山西汾酒
2020-03-06,优势消费,600867,通化东宝
2020-03-06,优势消费,600872,中炬高新
2020-03-06,优势消费,600887,伊利股份
2020-03-06,优势消费,601607,上海医药
2020-03-06,优势消费,603156,养元饮品
2020-03-06,优势消费,603198,迎驾贡酒
2020-03-06,优势消费,603288,海天味业
2020-03-06,优势消费,603317,天味食品
2020-03-06,优势消费,603369,今世缘
2020-03-06,优势消费,603517,绝味食品
2020-03-06,优势消费,603589,口子窖
2020-03-06,优势消费,603658,安图生物
2020-03-06,优势消费,603858,步长制药
2020-03-06,优势消费,603883,老百姓
2020-03-06,优势消费,603939,益丰药房
