日期,指数名称,成分券代码,成分券名称
2020-03-06,新兴综指,430005,原子高科
2020-03-06,新兴综指,430014,恒业世纪
2020-03-06,新兴综指,430021,海鑫科金
2020-03-06,新兴综指,430037,联飞翔
2020-03-06,新兴综指,430038,信维科技
2020-03-06,新兴综指,430046,圣博润
2020-03-06,新兴综指,430051,九恒星
2020-03-06,新兴综指,430062,中科国信
2020-03-06,新兴综指,430075,中讯四方
2020-03-06,新兴综指,430084,星和众工
2020-03-06,新兴综指,430085,新锐英诚
2020-03-06,新兴综指,430090,同辉信息
2020-03-06,新兴综指,430097,赛德丽
2020-03-06,新兴综指,430109,中航讯
2020-03-06,新兴综指,430120,金润科技
2020-03-06,新兴综指,430139,华岭股份
2020-03-06,新兴综指,430140,新眼光
2020-03-06,新兴综指,430152,思银股份
2020-03-06,新兴综指,430165,光宝联合
2020-03-06,新兴综指,430169,融智通
2020-03-06,新兴综指,430176,中教股份
2020-03-06,新兴综指,430182,全网数商
2020-03-06,新兴综指,430198,微创光电
2020-03-06,新兴综指,430208,优炫软件
2020-03-06,新兴综指,430211,丰电科技
2020-03-06,新兴综指,430222,璟泓科技
2020-03-06,新兴综指,430253,兴竹信息
2020-03-06,新兴综指,430258,易同科技
2020-03-06,新兴综指,430276,晟矽微电
2020-03-06,新兴综指,430300,辰光医疗
2020-03-06,新兴综指,430305,维珍创意
2020-03-06,新兴综指,430318,四维传媒
2020-03-06,新兴综指,430325,精英智通
2020-03-06,新兴综指,430330,捷世智通
2020-03-06,新兴综指,430331,中环系统
2020-03-06,新兴综指,430338,银音科技
2020-03-06,新兴综指,430350,万德智新
2020-03-06,新兴综指,430356,雷腾软件
2020-03-06,新兴综指,430372,泰达新材
2020-03-06,新兴综指,430374,英富森
2020-03-06,新兴综指,430375,星立方
2020-03-06,新兴综指,430394,伯朗特
2020-03-06,新兴综指,430405,星火环境
2020-03-06,新兴综指,430408,帝信科技
2020-03-06,新兴综指,430418,苏轴股份
2020-03-06,新兴综指,430422,永继电气
2020-03-06,新兴综指,430430,普滤得
2020-03-06,新兴综指,430455,德联科技
2020-03-06,新兴综指,430457,三网科技
2020-03-06,新兴综指,430458,陆海科技
2020-03-06,新兴综指,430472,安泰得
2020-03-06,新兴综指,430488,东创科技
2020-03-06,新兴综指,430489,佳先股份
2020-03-06,新兴综指,430500,亚奥科技
2020-03-06,新兴综指,430515,麟龙股份
2020-03-06,新兴综指,430552,亚成微
2020-03-06,新兴综指,430555,英派瑞
2020-03-06,新兴综指,430556,雅达股份
2020-03-06,新兴综指,430595,唐人通服
2020-03-06,新兴综指,430596,新达通
2020-03-06,新兴综指,430607,大树智能
2020-03-06,新兴综指,430651,金豹实业
2020-03-06,新兴综指,430665,高衡力
2020-03-06,新兴综指,430675,天跃科技
2020-03-06,新兴综指,430714,奇才股份
2020-03-06,新兴综指,430718,合肥高科
2020-03-06,新兴综指,430742,光维通信
2020-03-06,新兴综指,830776,帕特尔
2020-03-06,新兴综指,830777,金达莱
2020-03-06,新兴综指,830793,阿拉丁
2020-03-06,新兴综指,830799,艾融软件
2020-03-06,新兴综指,830809,安达科技
2020-03-06,新兴综指,830810,广东羚光
2020-03-06,新兴综指,830813,熔金股份
2020-03-06,新兴综指,830815,蓝山科技
2020-03-06,新兴综指,830818,巨峰股份
2020-03-06,新兴综指,830827,世优电气
2020-03-06,新兴综指,830830,新昶虹
2020-03-06,新兴综指,830832,齐鲁华信
2020-03-06,新兴综指,830845,芯邦科技
2020-03-06,新兴综指,830862,丰海科技
2020-03-06,新兴综指,830879,基康仪器
2020-03-06,新兴综指,830881,圣泉集团
2020-03-06,新兴综指,830894,紫竹桩基
2020-03-06,新兴综指,830922,裕荣光电
2020-03-06,新兴综指,830927,兆久成
2020-03-06,新兴综指,830933,纳晶科技
2020-03-06,新兴综指,830946,森萱医药
2020-03-06,新兴综指,830955,大盛微电
2020-03-06,新兴综指,830964,润农节水
2020-03-06,新兴综指,830974,凯大催化
2020-03-06,新兴综指,830978,先临三维
2020-03-06,新兴综指,830988,兴和股份
2020-03-06,新兴综指,830999,银橙传媒
2020-03-06,新兴综指,831019,博硕光电
2020-03-06,新兴综指,831030,卓华信息
2020-03-06,新兴综指,831045,科慧科技
2020-03-06,新兴综指,831049,赛莱拉
2020-03-06,新兴综指,831053,美佳新材
2020-03-06,新兴综指,831057,多普泰
2020-03-06,新兴综指,831063,安泰股份
2020-03-06,新兴综指,831083,东润环能
2020-03-06,新兴综指,831084,绿网天下
2020-03-06,新兴综指,831114,易销科技
2020-03-06,新兴综指,831129,领信股份
2020-03-06,新兴综指,831142,易讯通
2020-03-06,新兴综指,831149,奥美环境
2020-03-06,新兴综指,831152,昆工科技
2020-03-06,新兴综指,831161,伊菲股份
2020-03-06,新兴综指,831162,天河股份
2020-03-06,新兴综指,831175,派诺科技
2020-03-06,新兴综指,831186,金鸿药业
2020-03-06,新兴综指,831207,南方制药
2020-03-06,新兴综指,831242,特辰科技
2020-03-06,新兴综指,831276,松科快换
2020-03-06,新兴综指,831278,泰德股份
2020-03-06,新兴综指,831287,启奥科技
2020-03-06,新兴综指,831305,海希通讯
2020-03-06,新兴综指,831306,丽明股份
2020-03-06,新兴综指,831311,博安智能
2020-03-06,新兴综指,831327,飞翼股份
2020-03-06,新兴综指,831344,中际联合
2020-03-06,新兴综指,831353,力源环保
2020-03-06,新兴综指,831370,新安洁
2020-03-06,新兴综指,831378,富耐克
2020-03-06,新兴综指,831385,大地和
2020-03-06,新兴综指,831386,风华环保
2020-03-06,新兴综指,831472,复娱文化
2020-03-06,新兴综指,831475,春晖智控
2020-03-06,新兴综指,831484,久盛生态
2020-03-06,新兴综指,831513,爱廸新能
2020-03-06,新兴综指,831529,能龙教育
2020-03-06,新兴综指,831546,美林数据
2020-03-06,新兴综指,831550,成大生物
2020-03-06,新兴综指,831565,润成科技
2020-03-06,新兴综指,831583,未来宽带
2020-03-06,新兴综指,831601,威科姆
2020-03-06,新兴综指,831688,山大地纬
2020-03-06,新兴综指,831697,海优新材
2020-03-06,新兴综指,831698,工大软件
2020-03-06,新兴综指,831706,领航科技
2020-03-06,新兴综指,831709,瑞特爱
2020-03-06,新兴综指,831718,青鸟软通
2020-03-06,新兴综指,831743,立高科技
2020-03-06,新兴综指,831829,同方软银
2020-03-06,新兴综指,831844,会友线缆
2020-03-06,新兴综指,831852,东研科技
2020-03-06,新兴综指,831866,蔚林股份
2020-03-06,新兴综指,831885,鱼鳞图
2020-03-06,新兴综指,831929,惠尔明
2020-03-06,新兴综指,831940,网高科技
2020-03-06,新兴综指,831961,创远仪器
2020-03-06,新兴综指,832003,同信通信
2020-03-06,新兴综指,832028,汇元科技
2020-03-06,新兴综指,832041,中兴通科
2020-03-06,新兴综指,832047,联洋新材
2020-03-06,新兴综指,832060,施可瑞
2020-03-06,新兴综指,832063,鸿辉光通
2020-03-06,新兴综指,832075,东方智能
2020-03-06,新兴综指,832081,金利股份
2020-03-06,新兴综指,832086,现在股份
2020-03-06,新兴综指,832093,科伦股份
2020-03-06,新兴综指,832094,金昌蓝宇
2020-03-06,新兴综指,832108,亨达科技
2020-03-06,新兴综指,832110,雷特科技
2020-03-06,新兴综指,832126,康乐药业
2020-03-06,新兴综指,832149,利尔达
2020-03-06,新兴综指,832167,宝中海洋
2020-03-06,新兴综指,832175,东方碳素
2020-03-06,新兴综指,832214,太川股份
2020-03-06,新兴综指,832236,丰源股份
2020-03-06,新兴综指,832246,润天智
2020-03-06,新兴综指,832281,和氏技术
2020-03-06,新兴综指,832283,天丰电源
2020-03-06,新兴综指,832317,观典防务
2020-03-06,新兴综指,832325,捷尚股份
2020-03-06,新兴综指,832327,海颐软件
2020-03-06,新兴综指,832353,益泰药业
2020-03-06,新兴综指,832359,益森科技
2020-03-06,新兴综指,832390,金海股份
2020-03-06,新兴综指,832397,恒神股份
2020-03-06,新兴综指,832398,索力得
2020-03-06,新兴综指,832422,福昕软件
2020-03-06,新兴综指,832432,科列技术
2020-03-06,新兴综指,832444,蓝海骆驼
2020-03-06,新兴综指,832449,恒宝通
2020-03-06,新兴综指,832469,富恒新材
2020-03-06,新兴综指,832491,奥迪威
2020-03-06,新兴综指,832499,天海流体
2020-03-06,新兴综指,832522,纳科诺尔
2020-03-06,新兴综指,832566,梓橦宫
2020-03-06,新兴综指,832571,点击网络
2020-03-06,新兴综指,832579,同兴股份
2020-03-06,新兴综指,832586,圣兆药物
2020-03-06,新兴综指,832602,泰通科技
2020-03-06,新兴综指,832620,中安股份
2020-03-06,新兴综指,832645,高德信
2020-03-06,新兴综指,832646,讯众股份
2020-03-06,新兴综指,832693,东鼎股份
2020-03-06,新兴综指,832705,达瑞生物
2020-03-06,新兴综指,832735,德源药业
2020-03-06,新兴综指,832763,中天科盛
2020-03-06,新兴综指,832773,寰烁股份
2020-03-06,新兴综指,832800,赛特斯
2020-03-06,新兴综指,832802,保丽洁
2020-03-06,新兴综指,832814,昌耀新材
2020-03-06,新兴综指,832850,大泽电极
2020-03-06,新兴综指,832881,源达股份
2020-03-06,新兴综指,832896,道有道
2020-03-06,新兴综指,832918,鼎讯股份
2020-03-06,新兴综指,832953,创识科技
2020-03-06,新兴综指,832959,立昌环境
2020-03-06,新兴综指,832966,道尔智控
2020-03-06,新兴综指,832971,卡司通
2020-03-06,新兴综指,832973,思亮信息
2020-03-06,新兴综指,832978,开特股份
2020-03-06,新兴综指,832982,锦波生物
2020-03-06,新兴综指,833004,博阅科技
2020-03-06,新兴综指,833029,鹏信科技
2020-03-06,新兴综指,833037,中技能源
2020-03-06,新兴综指,833047,天堰科技
2020-03-06,新兴综指,833132,企源科技
2020-03-06,新兴综指,833158,马上游
2020-03-06,新兴综指,833159,力好科技
2020-03-06,新兴综指,833160,鲁班药业
2020-03-06,新兴综指,833183,超凡股份
2020-03-06,新兴综指,833186,宏远电器
2020-03-06,新兴综指,833224,唐北电瓷
2020-03-06,新兴综指,833255,西部股份
2020-03-06,新兴综指,833266,生物谷
2020-03-06,新兴综指,833295,国佳新材
2020-03-06,新兴综指,833331,爱夫卡
2020-03-06,新兴综指,833339,胜软科技
2020-03-06,新兴综指,833414,凡拓创意
2020-03-06,新兴综指,833493,中岳非晶
2020-03-06,新兴综指,833533,骏创科技
2020-03-06,新兴综指,833559,亚太天能
2020-03-06,新兴综指,833629,合力亿捷
2020-03-06,新兴综指,833631,汇通金融
2020-03-06,新兴综指,833658,铁血科技
2020-03-06,新兴综指,833682,福特科
2020-03-06,新兴综指,833757,天力锂能
2020-03-06,新兴综指,833796,骅锋科技
2020-03-06,新兴综指,833827,浩腾科技
2020-03-06,新兴综指,833874,泰祥股份
2020-03-06,新兴综指,833896,海诺尔
2020-03-06,新兴综指,833914,远航合金
2020-03-06,新兴综指,833954,飞天经纬
2020-03-06,新兴综指,833960,华发教育
2020-03-06,新兴综指,833994,翰博高新
2020-03-06,新兴综指,834019,大自然
2020-03-06,新兴综指,834021,流金岁月
2020-03-06,新兴综指,834084,聚能鼎力
2020-03-06,新兴综指,834122,云端网络
2020-03-06,新兴综指,834126,中传云和
2020-03-06,新兴综指,834134,中业科技
2020-03-06,新兴综指,834156,有米科技
2020-03-06,新兴综指,834187,储吉信息
2020-03-06,新兴综指,834240,中广瑞波
2020-03-06,新兴综指,834342,慧云股份
2020-03-06,新兴综指,834415,恒拓开源
2020-03-06,新兴综指,834440,怡丽科姆
2020-03-06,新兴综指,834475,三友科技
2020-03-06,新兴综指,834534,曼恒数字
2020-03-06,新兴综指,834568,国鸿科技
2020-03-06,新兴综指,834631,海药股份
2020-03-06,新兴综指,834678,东方网
2020-03-06,新兴综指,834682,球冠电缆
2020-03-06,新兴综指,834707,爱迪科技
2020-03-06,新兴综指,834713,毅能达
2020-03-06,新兴综指,834762,清鹤科技
2020-03-06,新兴综指,834770,艾能聚
2020-03-06,新兴综指,834791,飞企互联
2020-03-06,新兴综指,834803,鑫昌龙
2020-03-06,新兴综指,834817,爱知网络
2020-03-06,新兴综指,834832,络捷斯特
2020-03-06,新兴综指,834845,华腾教育
2020-03-06,新兴综指,834874,谐通科技
2020-03-06,新兴综指,834996,众至诚
2020-03-06,新兴综指,835002,维冠视界
2020-03-06,新兴综指,835033,精晶药业
2020-03-06,新兴综指,835092,钢银电商
2020-03-06,新兴综指,835093,旷博生物
2020-03-06,新兴综指,835184,国源科技
2020-03-06,新兴综指,835185,贝特瑞
2020-03-06,新兴综指,835197,日兴生物
2020-03-06,新兴综指,835298,宇球电子
2020-03-06,新兴综指,835322,华创股份
2020-03-06,新兴综指,835351,智恒科技
2020-03-06,新兴综指,835368,连城数控
2020-03-06,新兴综指,835401,杭摩集团
2020-03-06,新兴综指,835505,光音网络
2020-03-06,新兴综指,835508,殷图网联
2020-03-06,新兴综指,835572,诺泰生物
2020-03-06,新兴综指,835787,海力股份
2020-03-06,新兴综指,835990,随锐科技
2020-03-06,新兴综指,835995,松赫股份
2020-03-06,新兴综指,836052,珠海港昇
2020-03-06,新兴综指,836081,西谷数字
2020-03-06,新兴综指,836127,亿鑫股份
2020-03-06,新兴综指,836263,中航泰达
2020-03-06,新兴综指,836346,亿玛在线
2020-03-06,新兴综指,836433,大唐药业
2020-03-06,新兴综指,836437,瑞诚科技
2020-03-06,新兴综指,836455,中溶科技
2020-03-06,新兴综指,836460,风云科技
2020-03-06,新兴综指,836589,德利得
2020-03-06,新兴综指,836610,铠甲网络
2020-03-06,新兴综指,836675,秉扬科技
2020-03-06,新兴综指,836689,皓华网络
2020-03-06,新兴综指,836703,创一新材
