日期,指数名称,成分券代码,成分券名称
2020-03-06,300价值,600000,浦发银行
2020-03-06,300价值,600011,华能国际
2020-03-06,300价值,600015,华夏银行
2020-03-06,300价值,600016,民生银行
2020-03-06,300价值,600019,宝钢股份
2020-03-06,300价值,600023,浙能电力
2020-03-06,300价值,600025,华能水电
2020-03-06,300价值,600027,华电国际
2020-03-06,300价值,600028,中国石化
2020-03-06,300价值,600029,南方航空
2020-03-06,300价值,600036,招商银行
2020-03-06,300价值,600048,保利地产
2020-03-06,300价值,600050,中国联通
2020-03-06,300价值,600066,宇通客车
2020-03-06,300价值,600068,葛洲坝
2020-03-06,300价值,600089,特变电工
2020-03-06,300价值,600104,上汽集团
2020-03-06,300价值,600153,建发股份
2020-03-06,300价值,600170,上海建工
2020-03-06,300价值,600177,雅戈尔
2020-03-06,300价值,600188,兖州煤业
2020-03-06,300价值,600208,新湖中宝
2020-03-06,300价值,600219,南山铝业
2020-03-06,300价值,600221,海航控股
2020-03-06,300价值,600297,广汇汽车
2020-03-06,300价值,600309,万华化学
2020-03-06,300价值,600340,华夏幸福
2020-03-06,300价值,600362,江西铜业
2020-03-06,300价值,600383,金地集团
2020-03-06,300价值,600390,五矿资本
2020-03-06,300价值,600398,海澜之家
2020-03-06,300价值,600585,海螺水泥
2020-03-06,300价值,600606,绿地控股
2020-03-06,300价值,600655,豫园股份
2020-03-06,300价值,600660,福耀玻璃
2020-03-06,300价值,600674,川投能源
2020-03-06,300价值,600690,海尔智家
2020-03-06,300价值,600741,华域汽车
2020-03-06,300价值,600795,国电电力
2020-03-06,300价值,600886,国投电力
2020-03-06,300价值,600900,长江电力
2020-03-06,300价值,600919,江苏银行
2020-03-06,300价值,600926,杭州银行
2020-03-06,300价值,600999,招商证券
2020-03-06,300价值,601006,大秦铁路
2020-03-06,300价值,601009,南京银行
2020-03-06,300价值,601088,中国神华
2020-03-06,300价值,601111,中国国航
2020-03-06,300价值,601117,中国化学
2020-03-06,300价值,601155,新城控股
2020-03-06,300价值,601166,兴业银行
2020-03-06,300价值,601169,北京银行
2020-03-06,300价值,601186,中国铁建
2020-03-06,300价值,601211,国泰君安
2020-03-06,300价值,601225,陕西煤业
2020-03-06,300价值,601229,上海银行
2020-03-06,300价值,601238,广汽集团
2020-03-06,300价值,601288,农业银行
2020-03-06,300价值,601318,中国平安
2020-03-06,300价值,601328,交通银行
2020-03-06,300价值,601377,兴业证券
2020-03-06,300价值,601390,中国中铁
2020-03-06,300价值,601398,工商银行
2020-03-06,300价值,601577,长沙银行
2020-03-06,300价值,601601,中国太保
2020-03-06,300价值,601618,中国中冶
2020-03-06,300价值,601633,长城汽车
2020-03-06,300价值,601668,中国建筑
2020-03-06,300价值,601669,中国电建
2020-03-06,300价值,601788,光大证券
2020-03-06,300价值,601800,中国交建
2020-03-06,300价值,601818,光大银行
2020-03-06,300价值,601828,美凯龙
2020-03-06,300价值,601838,成都银行
2020-03-06,300价值,601857,中国石油
2020-03-06,300价值,601898,中煤能源
2020-03-06,300价值,601939,建设银行
2020-03-06,300价值,601985,中国核电
2020-03-06,300价值,601988,中国银行
2020-03-06,300价值,601992,金隅集团
2020-03-06,300价值,601997,贵阳银行
2020-03-06,300价值,601998,中信银行
2020-03-06,300价值,000001,平安银行
2020-03-06,300价值,000002,万科Ａ
2020-03-06,300价值,000069,华侨城Ａ
2020-03-06,300价值,000100,TCL科技
2020-03-06,300价值,000157,中联重科
2020-03-06,300价值,000338,潍柴动力
2020-03-06,300价值,000415,渤海租赁
2020-03-06,300价值,000425,徐工机械
2020-03-06,300价值,000651,格力电器
2020-03-06,300价值,000656,金科股份
2020-03-06,300价值,000671,阳光城
2020-03-06,300价值,000709,河钢股份
2020-03-06,300价值,000895,双汇发展
2020-03-06,300价值,000898,鞍钢股份
2020-03-06,300价值,000961,中南建设
2020-03-06,300价值,001979,招商蛇口
2020-03-06,300价值,002146,荣盛发展
2020-03-06,300价值,002601,龙蟒佰利
