日期,指数名称,成分券代码,成分券名称
2020-03-06,市值百强,600000,浦发银行
2020-03-06,市值百强,600009,上海机场
2020-03-06,市值百强,600010,包钢股份
2020-03-06,市值百强,600015,华夏银行
2020-03-06,市值百强,600016,民生银行
2020-03-06,市值百强,600019,宝钢股份
2020-03-06,市值百强,600028,中国石化
2020-03-06,市值百强,600029,南方航空
2020-03-06,市值百强,600030,中信证券
2020-03-06,市值百强,600031,三一重工
2020-03-06,市值百强,600036,招商银行
2020-03-06,市值百强,600048,保利地产
2020-03-06,市值百强,600050,中国联通
2020-03-06,市值百强,600104,上汽集团
2020-03-06,市值百强,600111,北方稀土
2020-03-06,市值百强,600115,东方航空
2020-03-06,市值百强,600183,生益科技
2020-03-06,市值百强,600196,复星医药
2020-03-06,市值百强,600271,航天信息
2020-03-06,市值百强,600276,恒瑞医药
2020-03-06,市值百强,600309,万华化学
2020-03-06,市值百强,600332,白云山
2020-03-06,市值百强,600340,华夏幸福
2020-03-06,市值百强,600352,浙江龙盛
2020-03-06,市值百强,600383,金地集团
2020-03-06,市值百强,600406,国电南瑞
2020-03-06,市值百强,600436,片仔癀
2020-03-06,市值百强,600438,通威股份
2020-03-06,市值百强,600487,亨通光电
2020-03-06,市值百强,600498,烽火通信
2020-03-06,市值百强,600516,方大炭素
2020-03-06,市值百强,600519,贵州茅台
2020-03-06,市值百强,600547,山东黄金
2020-03-06,市值百强,600570,恒生电子
2020-03-06,市值百强,600585,海螺水泥
2020-03-06,市值百强,600588,用友网络
2020-03-06,市值百强,600606,绿地控股
2020-03-06,市值百强,600690,海尔智家
2020-03-06,市值百强,600703,三安光电
2020-03-06,市值百强,600705,中航资本
2020-03-06,市值百强,600741,华域汽车
2020-03-06,市值百强,600837,海通证券
2020-03-06,市值百强,600867,通化东宝
2020-03-06,市值百强,600887,伊利股份
2020-03-06,市值百强,600900,长江电力
2020-03-06,市值百强,600919,江苏银行
2020-03-06,市值百强,600958,东方证券
2020-03-06,市值百强,600989,宝丰能源
2020-03-06,市值百强,600999,招商证券
2020-03-06,市值百强,601006,大秦铁路
2020-03-06,市值百强,601009,南京银行
2020-03-06,市值百强,601012,隆基股份
2020-03-06,市值百强,601066,中信建投
2020-03-06,市值百强,601088,中国神华
2020-03-06,市值百强,601108,财通证券
2020-03-06,市值百强,601111,中国国航
2020-03-06,市值百强,601138,工业富联
2020-03-06,市值百强,601155,新城控股
2020-03-06,市值百强,601162,天风证券
2020-03-06,市值百强,601166,兴业银行
2020-03-06,市值百强,601169,北京银行
2020-03-06,市值百强,601186,中国铁建
2020-03-06,市值百强,601211,国泰君安
2020-03-06,市值百强,601225,陕西煤业
2020-03-06,市值百强,601229,上海银行
2020-03-06,市值百强,601236,红塔证券
2020-03-06,市值百强,601288,农业银行
2020-03-06,市值百强,601298,青岛港
2020-03-06,市值百强,601318,中国平安
2020-03-06,市值百强,601319,中国人保
2020-03-06,市值百强,601328,交通银行
2020-03-06,市值百强,601336,新华保险
2020-03-06,市值百强,601360,三六零
2020-03-06,市值百强,601377,兴业证券
2020-03-06,市值百强,601390,中国中铁
2020-03-06,市值百强,601398,工商银行
2020-03-06,市值百强,601600,中国铝业
2020-03-06,市值百强,601601,中国太保
2020-03-06,市值百强,601628,中国人寿
2020-03-06,市值百强,601668,中国建筑
2020-03-06,市值百强,601688,华泰证券
2020-03-06,市值百强,601698,中国卫通
2020-03-06,市值百强,601766,中国中车
2020-03-06,市值百强,601800,中国交建
2020-03-06,市值百强,601818,光大银行
2020-03-06,市值百强,601857,中国石油
2020-03-06,市值百强,601878,浙商证券
2020-03-06,市值百强,601881,中国银河
2020-03-06,市值百强,601888,中国国旅
2020-03-06,市值百强,601899,紫金矿业
2020-03-06,市值百强,601933,永辉超市
2020-03-06,市值百强,601939,建设银行
2020-03-06,市值百强,601988,中国银行
2020-03-06,市值百强,601989,中国重工
2020-03-06,市值百强,601998,中信银行
2020-03-06,市值百强,603019,中科曙光
2020-03-06,市值百强,603259,药明康德
2020-03-06,市值百强,603288,海天味业
2020-03-06,市值百强,603799,华友钴业
2020-03-06,市值百强,603993,洛阳钼业
