日期,指数名称,成分券代码,成分券名称
2020-03-06,一带一路,600008,首创股份
2020-03-06,一带一路,600011,华能国际
2020-03-06,一带一路,600017,日照港
2020-03-06,一带一路,600018,上港集团
2020-03-06,一带一路,600019,宝钢股份
2020-03-06,一带一路,600021,上海电力
2020-03-06,一带一路,600026,中远海能
2020-03-06,一带一路,600028,中国石化
2020-03-06,一带一路,600029,南方航空
2020-03-06,一带一路,600031,三一重工
2020-03-06,一带一路,600068,葛洲坝
2020-03-06,一带一路,600089,特变电工
2020-03-06,一带一路,600118,中国卫星
2020-03-06,一带一路,600125,铁龙物流
2020-03-06,一带一路,600150,中国船舶
2020-03-06,一带一路,600170,上海建工
2020-03-06,一带一路,600176,中国巨石
2020-03-06,一带一路,600256,广汇能源
2020-03-06,一带一路,600312,平高电气
2020-03-06,一带一路,600317,营口港
2020-03-06,一带一路,600320,振华重工
2020-03-06,一带一路,600406,国电南瑞
2020-03-06,一带一路,600428,中远海特
2020-03-06,一带一路,600487,亨通光电
2020-03-06,一带一路,600495,晋西车轴
2020-03-06,一带一路,600522,中天科技
2020-03-06,一带一路,600528,中铁工业
2020-03-06,一带一路,600545,卓郎智能
2020-03-06,一带一路,600580,卧龙电驱
2020-03-06,一带一路,600583,海油工程
2020-03-06,一带一路,600585,海螺水泥
2020-03-06,一带一路,600717,天津港
2020-03-06,一带一路,600759,洲际油气
2020-03-06,一带一路,600820,隧道股份
2020-03-06,一带一路,600875,东方电气
2020-03-06,一带一路,600970,中材国际
2020-03-06,一带一路,601002,晋亿实业
2020-03-06,一带一路,601018,宁波港
2020-03-06,一带一路,601117,中国化学
2020-03-06,一带一路,601179,中国西电
2020-03-06,一带一路,601186,中国铁建
2020-03-06,一带一路,601228,广州港
2020-03-06,一带一路,601390,中国中铁
2020-03-06,一带一路,601618,中国中冶
2020-03-06,一带一路,601668,中国建筑
2020-03-06,一带一路,601669,中国电建
2020-03-06,一带一路,601727,上海电气
2020-03-06,一带一路,601766,中国中车
2020-03-06,一带一路,601800,中国交建
2020-03-06,一带一路,601808,中海油服
2020-03-06,一带一路,601857,中国石油
2020-03-06,一带一路,601866,中远海发
2020-03-06,一带一路,601872,招商轮船
2020-03-06,一带一路,601880,大连港
2020-03-06,一带一路,601888,中国国旅
2020-03-06,一带一路,601899,紫金矿业
2020-03-06,一带一路,601919,中远海控
2020-03-06,一带一路,601989,中国重工
2020-03-06,一带一路,603111,康尼机电
2020-03-06,一带一路,000039,中集集团
2020-03-06,一带一路,000063,中兴通讯
2020-03-06,一带一路,000088,盐田港
2020-03-06,一带一路,000157,中联重科
2020-03-06,一带一路,000338,潍柴动力
2020-03-06,一带一路,000400,许继电气
2020-03-06,一带一路,000425,徐工机械
2020-03-06,一带一路,000528,柳工
2020-03-06,一带一路,000582,北部湾港
2020-03-06,一带一路,000877,天山股份
2020-03-06,一带一路,001872,招商港口
2020-03-06,一带一路,002047,宝鹰股份
2020-03-06,一带一路,002051,中工国际
2020-03-06,一带一路,002092,中泰化学
2020-03-06,一带一路,002202,金风科技
2020-03-06,一带一路,002266,浙富控股
2020-03-06,一带一路,002353,杰瑞股份
2020-03-06,一带一路,002524,光正集团
2020-03-06,一带一路,002554,惠博普
2020-03-06,一带一路,002738,中矿资源
2020-03-06,一带一路,300001,特锐德
2020-03-06,一带一路,300011,鼎汉技术
2020-03-06,一带一路,300208,青岛中程
