date,open,close,high,low,volume,code
2011-08-22,5231.68,5196.86,5283.44,5172.35,8671660.0,sz399979
2011-08-23,5217.5,5257.44,5257.85,5183.86,7362383.0,sz399979
2011-08-24,5291.14,5225.24,5307.83,5215.24,9149363.0,sz399979
2011-08-25,5225.22,5377.45,5379.84,5207.22,14103403.0,sz399979
2011-08-26,5352.59,5382.67,5403.73,5341.02,10533437.0,sz399979
2011-08-29,5352.3,5314.08,5357.07,5313.33,8675010.0,sz399979
2011-08-30,5355.96,5279.69,5399.75,5276.94,9439461.0,sz399979
2011-08-31,5283.71,5267.87,5307.96,5223.94,7217978.0,sz399979
2011-09-01,5278.14,5221.21,5295.53,5204.29,6267443.0,sz399979
2011-09-02,5210.95,5155.03,5227.65,5127.66,6099247.0,sz399979
2011-09-05,5107.87,5022.85,5107.88,5022.31,7323670.0,sz399979
2011-09-06,4985.32,4997.31,5024.29,4963.08,6773870.0,sz399979
2011-09-07,5023.22,5133.06,5133.06,5021.95,7793956.0,sz399979
2011-09-08,5159.42,5090.9,5165.66,5090.65,7107266.0,sz399979
2011-09-09,5100.05,5080.1,5152.95,5063.17,5512995.0,sz399979
2011-09-13,4999.87,4993.19,5006.38,4952.25,5990412.0,sz399979
2011-09-14,5018.17,5046.17,5046.33,4921.38,6316799.0,sz399979
2011-09-15,5049.88,5037.52,5090.94,5036.57,5969392.0,sz399979
2011-09-16,5059.34,5045.72,5087.18,5042.1,5649212.0,sz399979
2011-09-19,5022.12,4939.64,5022.12,4939.64,6299369.0,sz399979
2011-09-20,4920.33,4957.39,4977.43,4891.63,5793108.0,sz399979
2011-09-21,4958.63,5127.51,5135.43,4929.69,11056419.0,sz399979
2011-09-22,5067.82,4968.25,5107.0,4964.16,10310832.0,sz399979
2011-09-23,4866.46,4925.79,4945.97,4844.69,8882848.0,sz399979
2011-09-26,4885.41,4846.46,4951.15,4831.69,7712013.0,sz399979
2011-09-27,4890.99,4889.58,4920.73,4841.88,7713463.0,sz399979
2011-09-28,4928.0,4821.73,4938.01,4802.73,7564699.0,sz399979
2011-09-29,4775.84,4691.29,4775.99,4684.74,8310132.0,sz399979
2011-09-30,4709.62,4678.35,4728.97,4648.73,6593213.0,sz399979
2011-10-10,4702.33,4638.21,4718.79,4631.42,5383990.0,sz399979
2011-10-11,4762.06,4570.51,4783.67,4519.33,9767840.0,sz399979
2011-10-12,4541.34,4710.02,4712.39,4481.93,10006675.0,sz399979
2011-10-13,4697.1,4759.63,4784.86,4680.46,10024786.0,sz399979
2011-10-14,4756.42,4750.8,4783.88,4708.35,7593216.0,sz399979
2011-10-17,4767.41,4745.65,4798.6,4723.15,6970681.0,sz399979
2011-10-18,4708.79,4577.12,4712.11,4573.21,7798183.0,sz399979
2011-10-19,4594.31,4550.4,4615.77,4535.97,5744679.0,sz399979
2011-10-20,4528.78,4393.57,4529.16,4358.44,8393302.0,sz399979
2011-10-21,4383.3,4296.14,4394.43,4293.63,5916744.0,sz399979
2011-10-24,4307.29,4380.39,4380.48,4219.25,7723357.0,sz399979
2011-10-25,4390.41,4526.46,4543.58,4366.78,11409282.0,sz399979
2011-10-26,4497.86,4570.26,4619.75,4490.81,14130765.0,sz399979
2011-10-27,4572.47,4566.91,4597.33,4545.0,9370555.0,sz399979
2011-10-28,4644.45,4687.13,4692.14,4644.45,14532860.0,sz399979
2011-10-31,4679.73,4677.44,4705.54,4649.08,9510517.0,sz399979
2011-11-01,4626.45,4661.23,4710.92,4614.54,9517435.0,sz399979
2011-11-02,4583.28,4709.33,4710.55,4538.2,11695179.0,sz399979
2011-11-03,4731.62,4760.9,4833.98,4731.62,16421469.0,sz399979
2011-11-04,4804.93,4819.85,4857.19,4782.1,13872901.0,sz399979
2011-11-07,4810.42,4806.82,4863.08,4781.54,10848931.0,sz399979
2011-11-08,4819.26,4780.41,4850.68,4768.61,11908858.0,sz399979
2011-11-09,4799.71,4833.78,4844.38,4730.81,9468679.0,sz399979
2011-11-10,4766.42,4733.76,4787.17,4731.23,9467511.0,sz399979
2011-11-11,4750.59,4720.27,4768.2,4699.54,6953318.0,sz399979
2011-11-14,4768.95,4852.36,4852.36,4767.66,11107811.0,sz399979
2011-11-15,4846.85,4874.19,4875.95,4835.46,9600860.0,sz399979
2011-11-16,4877.64,4729.23,4879.69,4711.97,10584279.0,sz399979
2011-11-17,4731.04,4712.9,4768.9,4701.95,6912030.0,sz399979
2011-11-18,4670.78,4563.06,4670.78,4554.58,7971584.0,sz399979
2011-11-21,4562.86,4564.89,4576.1,4513.83,5666788.0,sz399979
2011-11-22,4516.69,4546.84,4547.89,4476.24,5193590.0,sz399979
2011-11-23,4557.46,4498.96,4566.88,4498.55,5154887.0,sz399979
2011-11-24,4454.58,4472.88,4513.7,4415.35,5590856.0,sz399979
2011-11-25,4471.86,4457.85,4524.94,4443.26,5177408.0,sz399979
2011-11-28,4473.41,4493.55,4506.99,4452.17,5384288.0,sz399979
2011-11-29,4543.67,4577.25,4577.85,4515.11,6833006.0,sz399979
2011-11-30,4564.84,4379.42,4564.84,4338.74,8417067.0,sz399979
2011-12-01,4521.77,4487.2,4573.32,4487.09,12153484.0,sz399979
2011-12-02,4458.61,4380.63,4458.61,4359.59,5901643.0,sz399979
2011-12-05,4378.35,4256.81,4379.74,4252.34,5603550.0,sz399979
2011-12-06,4237.21,4249.53,4266.08,4205.78,4894104.0,sz399979
2011-12-07,4255.06,4258.62,4282.17,4232.07,3952370.0,sz399979
2011-12-08,4254.25,4236.43,4284.1,4171.23,4682380.0,sz399979
2011-12-09,4197.88,4181.96,4232.9,4172.17,4014136.0,sz399979
2011-12-12,4183.9,4133.32,4197.02,4130.91,3687721.0,sz399979
2011-12-13,4106.29,4022.5,4106.29,4013.21,3274044.0,sz399979
2011-12-14,3969.54,3916.8,4008.23,3916.38,3894075.0,sz399979
2011-12-15,3858.67,3764.87,3858.67,3730.57,4930684.0,sz399979
2011-12-16,3726.44,3824.23,3824.42,3700.67,7026817.0,sz399979
2011-12-19,3795.76,3799.84,3802.28,3686.52,6932240.0,sz399979
2011-12-20,3782.69,3793.81,3844.02,3773.31,6114203.0,sz399979
2011-12-21,3838.24,3698.16,3852.42,3696.65,5303726.0,sz399979
2011-12-22,3660.71,3676.56,3725.33,3549.18,7281720.0,sz399979
2011-12-23,3662.52,3706.67,3751.24,3648.76,5843990.0,sz399979
2011-12-26,3686.27,3684.93,3747.11,3668.82,4527023.0,sz399979
2011-12-27,3678.98,3606.74,3686.01,3601.34,4547693.0,sz399979
2011-12-28,3586.18,3604.49,3605.86,3519.31,5359901.0,sz399979
2011-12-29,3578.75,3600.38,3626.63,3567.81,4962693.0,sz399979
2011-12-30,3615.92,3678.06,3678.67,3615.92,5950925.0,sz399979
2012-01-04,3713.68,3579.5,3725.56,3578.4,6250018.0,sz399979
2012-01-05,3557.59,3462.27,3564.26,3460.44,6099391.0,sz399979
2012-01-06,3455.49,3504.28,3504.83,3408.91,5748386.0,sz399979
2012-01-09,3510.31,3708.79,3709.52,3469.76,11773080.0,sz399979
2012-01-10,3711.35,3909.56,3913.25,3701.65,17192845.0,sz399979
2012-01-11,3909.05,3909.88,3938.24,3861.35,13565512.0,sz399979
2012-01-12,3885.01,3930.95,3987.65,3873.23,11409315.0,sz399979
2012-01-13,3927.03,3850.94,3964.59,3785.83,11857315.0,sz399979
2012-01-16,3800.84,3703.44,3855.82,3703.44,8055655.0,sz399979
2012-01-17,3708.21,4001.45,4001.62,3704.55,16434168.0,sz399979
2012-01-18,4057.78,3964.54,4126.66,3945.38,19162709.0,sz399979
2012-01-19,3956.06,4054.29,4074.0,3930.51,13828224.0,sz399979
2012-01-20,4063.23,4060.33,4081.05,3999.62,10859048.0,sz399979
2012-01-30,4085.84,4016.11,4096.67,4014.33,10568883.0,sz399979
2012-01-31,4006.69,4026.49,4038.53,3970.79,7438237.0,sz399979
2012-02-01,4010.08,3944.2,4054.72,3928.87,8808377.0,sz399979
2012-02-02,3965.05,4045.35,4045.58,3953.51,9599739.0,sz399979
2012-02-03,4031.67,4089.31,4104.72,4020.08,10099730.0,sz399979
