date,open,close,high,low,volume,code
2013-03-25,99.5,99.408,99.5,98.814,46249.0,511010
2013-03-26,99.4,99.649,99.7,99.4,29732.0,511010
2013-03-27,99.648,99.625,99.697,99.591,37400.0,511010
2013-03-28,99.63,99.731,99.74,99.604,47058.0,511010
2013-03-29,99.73,99.833,99.836,99.72,23638.0,511010
2013-04-01,99.833,99.945,99.95,99.833,33907.0,511010
2013-04-02,99.952,100.122,100.142,99.952,60449.0,511010
2013-04-03,100.229,100.365,100.429,100.228,52188.0,511010
2013-04-08,100.37,100.291,100.4,100.11,49017.0,511010
2013-04-09,100.3,100.267,100.315,100.229,52027.0,511010
2013-04-10,100.28,100.296,100.302,100.272,55964.0,511010
2013-04-11,100.3,100.302,100.31,100.291,62331.0,511010
2013-04-12,100.304,100.352,100.384,100.304,32170.0,511010
2013-04-15,100.39,100.425,100.468,100.39,38669.0,511010
2013-04-16,100.5,100.516,100.596,100.47,58424.0,511010
2013-04-17,100.57,100.601,100.68,100.543,69382.0,511010
2013-04-18,100.601,100.359,100.615,100.102,51255.0,511010
2013-04-19,100.216,100.11,100.29,100.0,47575.0,511010
2013-04-22,100.065,99.859,100.09,99.831,45338.0,511010
2013-04-23,99.8,100.145,100.155,99.8,50416.0,511010
2013-04-24,100.14,100.154,100.298,100.0,44135.0,511010
2013-04-25,100.154,100.289,100.298,100.105,70460.0,511010
2013-04-26,100.291,100.357,100.5,100.291,62735.0,511010
2013-05-02,100.4,100.497,100.558,100.4,57509.0,511010
2013-05-03,100.591,100.503,100.607,100.48,60391.0,511010
2013-05-06,100.5,100.481,100.565,100.41,53761.0,511010
2013-05-07,100.508,100.53,100.55,100.452,57144.0,511010
2013-05-08,100.59,100.52,100.59,100.5,74555.0,511010
2013-05-09,100.53,100.519,100.535,100.499,70532.0,511010
2013-05-10,100.514,100.552,100.58,100.504,84503.0,511010
2013-05-13,100.55,100.521,100.551,100.479,54418.0,511010
2013-05-14,100.533,100.513,100.533,100.5,58989.0,511010
2013-05-15,100.512,100.474,100.516,100.465,71361.0,511010
2013-05-16,100.474,100.351,100.489,100.35,90090.0,511010
2013-05-17,100.4,100.456,100.509,100.371,70864.0,511010
2013-05-20,100.45,100.428,100.47,100.32,73534.0,511010
2013-05-21,100.409,100.35,100.435,100.3,94072.0,511010
2013-05-22,100.355,100.371,100.389,100.335,86697.0,511010
2013-05-23,100.381,100.364,100.415,100.32,97745.0,511010
2013-05-24,100.371,100.38,100.403,100.369,72952.0,511010
2013-05-27,100.389,100.484,100.5,100.389,92681.0,511010
2013-05-28,100.49,100.49,100.58,100.462,86570.0,511010
2013-05-29,100.501,100.485,100.51,100.452,91710.0,511010
2013-05-30,100.48,100.511,100.56,100.45,86998.0,511010
2013-05-31,100.51,100.503,100.6,100.5,79604.0,511010
2013-06-03,100.285,100.209,100.285,100.18,91586.0,511010
2013-06-04,100.203,100.205,100.259,100.175,80708.0,511010
2013-06-05,100.192,100.18,100.225,100.17,116934.0,511010
2013-06-06,100.18,100.183,100.204,100.162,155120.0,511010
2013-06-07,100.19,100.206,100.26,100.156,160578.0,511010
2013-06-13,100.208,100.211,100.267,100.171,155559.0,511010
2013-06-14,100.22,100.17,100.26,100.161,112053.0,511010
2013-06-17,100.161,100.141,100.185,100.103,117988.0,511010
2013-06-18,100.142,100.088,100.157,100.05,114005.0,511010
2013-06-19,100.061,99.771,100.125,99.7,89283.0,511010
2013-06-20,99.802,98.86,99.809,98.0,63175.0,511010
2013-06-21,98.81,99.031,99.229,98.81,96270.0,511010
2013-06-24,99.09,99.059,99.5,98.501,80438.0,511010
2013-06-25,99.15,99.624,99.687,99.069,75956.0,511010
2013-06-26,99.56,100.033,100.5,99.56,85533.0,511010
2013-06-27,100.066,100.133,100.313,100.066,126224.0,511010
2013-06-28,100.166,100.168,100.298,100.03,108476.0,511010
2013-07-01,100.196,100.161,100.254,100.067,76341.0,511010
2013-07-02,100.199,100.168,100.208,100.14,71865.0,511010
2013-07-03,100.168,100.111,100.19,100.068,65937.0,511010
2013-07-04,100.111,100.108,100.132,100.071,47679.0,511010
2013-07-05,100.137,100.168,100.19,100.101,48185.0,511010
2013-07-08,100.171,100.205,100.228,100.171,47814.0,511010
2013-07-09,100.22,100.075,100.22,99.931,34423.0,511010
2013-07-10,100.09,100.013,100.14,100.011,49400.0,511010
2013-07-11,100.008,99.439,100.03,99.301,36793.0,511010
2013-07-12,99.45,99.285,99.583,99.198,42024.0,511010
2013-07-15,99.286,99.387,99.404,99.236,54235.0,511010
2013-07-16,99.385,99.33,99.385,99.235,56794.0,511010
2013-07-17,99.33,99.157,99.35,99.118,45014.0,511010
2013-07-18,99.15,99.145,99.229,99.013,48857.0,511010
2013-07-19,99.121,99.174,99.38,99.121,42097.0,511010
2013-07-22,99.174,99.106,99.201,99.103,48813.0,511010
2013-07-23,99.115,99.114,99.14,99.08,85910.0,511010
2013-07-24,99.119,99.003,99.13,98.932,49320.0,511010
2013-07-25,98.95,98.95,99.009,98.711,65361.0,511010
2013-07-26,98.988,99.019,99.55,98.987,34624.0,511010
2013-07-29,99.05,99.08,99.258,99.045,54246.0,511010
2013-07-30,99.08,99.195,99.69,99.08,52811.0,511010
2013-07-31,99.245,99.382,99.41,99.21,78347.0,511010
2013-08-01,99.401,99.481,99.5,99.38,78904.0,511010
2013-08-02,99.55,99.28,99.6,99.262,49201.0,511010
2013-08-05,99.292,99.28,99.359,99.247,82713.0,511010
2013-08-06,99.296,99.29,99.348,99.255,83455.0,511010
2013-08-07,99.34,98.946,99.34,98.9,52913.0,511010
2013-08-08,98.996,98.79,99.01,98.703,52926.0,511010
2013-08-09,98.75,98.761,98.941,98.735,63742.0,511010
2013-08-12,98.76,98.64,98.838,98.601,63488.0,511010
2013-08-13,98.65,98.47,98.697,98.456,62007.0,511010
2013-08-14,98.47,98.201,98.508,98.191,57542.0,511010
2013-08-15,98.201,98.232,98.25,97.98,55832.0,511010
2013-08-16,98.235,98.437,98.46,98.228,56622.0,511010
2013-08-19,98.449,98.004,98.449,97.988,45911.0,511010
2013-08-20,98.004,98.047,98.099,97.72,39249.0,511010
2013-08-21,98.034,98.081,98.225,97.9,49473.0,511010
2013-08-22,98.088,98.002,98.15,98.0,54664.0,511010
2013-08-23,98.083,98.258,98.335,98.011,39264.0,511010
2013-08-26,98.258,98.303,98.598,98.25,43823.0,511010
2013-08-27,98.38,98.306,99.3,98.3,61134.0,511010
2013-08-28,98.316,97.966,98.338,97.9,51266.0,511010
2013-08-29,97.972,98.015,98.32,97.97,80603.0,511010
2013-08-30,98.05,98.137,98.14,98.021,72010.0,511010
2013-09-02,98.09,98.124,98.221,98.08,45724.0,511010
2013-09-03,98.12,98.073,98.13,97.998,69573.0,511010
2013-09-04,98.073,98.014,98.1,98.012,77782.0,511010
2013-09-05,98.005,97.957,98.03,97.94,93549.0,511010
2013-09-06,97.967,97.905,98.039,97.9,72015.0,511010
2013-09-09,97.888,97.824,97.939,97.81,40180.0,511010
2013-09-10,97.831,97.737,97.85,97.73,50955.0,511010
2013-09-11,97.72,97.402,97.72,97.23,17552.0,511010
2013-09-12,97.28,97.351,97.585,97.28,37016.0,511010
2013-09-13,97.398,97.411,97.463,97.346,48953.0,511010
2013-09-16,97.5,97.708,97.78,97.428,48784.0,511010
2013-09-17,97.521,97.759,97.958,97.521,63926.0,511010
2013-09-18,97.759,97.907,97.985,97.729,49673.0,511010
2013-09-23,97.911,97.948,98.203,97.6,79473.0,511010
2013-09-24,97.98,97.788,97.999,97.71,93052.0,511010
2013-09-25,97.82,97.887,98.009,97.6,86193.0,511010
2013-09-26,97.85,98.129,98.279,97.85,95830.0,511010
2013-09-27,98.1,98.091,98.185,98.05,74784.0,511010
2013-09-30,98.092,98.138,98.215,98.091,52715.0,511010
2013-10-08,98.141,98.186,98.4,98.141,42488.0,511010
2013-10-09,98.193,98.259,98.502,97.6,33148.0,511010
2013-10-10,98.259,98.201,98.349,98.071,23281.0,511010
2013-10-11,98.28,98.187,98.31,98.12,25213.0,511010
2013-10-14,98.187,98.005,98.187,97.9,36848.0,511010
2013-10-15,98.016,97.991,98.99,97.92,82705.0,511010
2013-10-16,97.996,98.069,98.145,97.955,69197.0,511010
2013-10-17,98.077,97.873,98.08,97.736,66613.0,511010
2013-10-18,97.873,97.884,97.988,97.805,114404.0,511010
2013-10-21,97.878,97.854,97.935,97.82,76921.0,511010
2013-10-22,97.791,97.809,97.85,97.734,70318.0,511010
2013-10-23,97.802,97.85,97.887,97.781,69208.0,511010
2013-10-24,97.8,97.687,97.875,97.654,90266.0,511010
2013-10-25,97.67,97.592,97.729,97.563,85836.0,511010
2013-10-28,97.768,97.577,97.768,97.402,91371.0,511010
2013-10-29,97.688,97.489,97.775,97.447,79246.0,511010
2013-10-30,97.496,97.438,97.571,97.389,137011.0,511010
2013-10-31,97.515,97.737,97.798,97.471,160060.0,511010
2013-11-01,97.74,97.817,97.931,97.74,102552.0,511010
2013-11-04,97.828,97.702,97.966,97.542,65790.0,511010
2013-11-05,97.723,97.575,97.768,97.41,78854.0,511010
2013-11-06,97.581,97.298,97.608,97.202,117606.0,511010
2013-11-07,97.299,96.819,97.32,96.655,33889.0,511010
2013-11-08,96.733,96.436,96.92,96.321,27324.0,511010
2013-11-11,96.15,96.0,96.438,95.811,38263.0,511010
2013-11-12,96.02,96.213,96.782,96.0,42079.0,511010
2013-11-13,96.213,95.791,96.4,95.714,47305.0,511010
2013-11-14,95.801,96.156,96.288,95.77,55150.0,511010
2013-11-15,96.256,95.784,96.282,95.608,43482.0,511010
2013-11-18,95.785,95.614,95.829,95.587,55313.0,511010
2013-11-19,95.693,95.9,96.01,95.615,58837.0,511010
2013-11-20,95.946,95.98,96.195,95.805,75476.0,511010
2013-11-21,96.08,96.17,96.28,96.0,94056.0,511010
2013-11-22,96.183,96.523,96.65,96.183,92939.0,511010
2013-11-25,96.555,96.442,96.674,96.401,92810.0,511010
2013-11-26,96.59,96.4,96.623,96.263,191172.0,511010
2013-11-27,96.44,96.611,96.715,96.43,162909.0,511010
2013-11-28,96.6,96.614,96.76,96.5,193556.0,511010
2013-11-29,96.644,96.617,96.915,96.614,174654.0,511010
2013-12-02,96.62,95.93,96.688,95.11,147101.0,511010
2013-12-03,95.99,96.286,96.319,95.82,132170.0,511010
2013-12-04,96.4,96.378,96.845,96.25,199898.0,511010
2013-12-05,96.33,96.471,96.71,96.33,145501.0,511010
2013-12-06,96.568,96.424,96.609,96.4,136217.0,511010
2013-12-09,96.433,96.208,96.53,96.122,64263.0,511010
2013-12-10,96.155,95.971,96.175,95.951,79052.0,511010
2013-12-11,95.84,95.965,96.165,95.84,58720.0,511010
2013-12-12,96.0,96.215,96.38,95.96,60444.0,511010
2013-12-13,96.23,96.247,96.5,96.181,83875.0,511010
2013-12-16,96.468,96.151,96.479,96.105,61492.0,511010
2013-12-17,96.288,96.107,96.3,96.094,81480.0,511010
2013-12-18,96.151,96.024,96.165,95.95,91914.0,511010
2013-12-19,95.997,95.876,96.076,95.865,67237.0,511010
2013-12-20,95.925,95.9,96.029,95.881,54078.0,511010
2013-12-23,95.923,96.017,96.133,95.816,67033.0,511010
2013-12-24,96.058,95.993,96.44,95.963,52544.0,511010
2013-12-25,96.005,96.089,96.21,96.005,59598.0,511010
2013-12-26,96.14,96.147,96.349,96.052,24859.0,511010
2013-12-27,96.155,96.043,96.29,96.011,37522.0,511010
2013-12-30,96.035,96.053,96.359,96.035,58882.0,511010
2013-12-31,96.06,96.278,96.302,96.021,28073.0,511010
2014-01-02,96.213,96.106,96.31,96.04,8231.0,511010
2014-01-03,96.098,95.851,96.13,95.83,3865.0,511010
2014-01-06,95.89,95.663,95.9,95.639,2547.0,511010
2014-01-07,95.689,95.833,95.9,95.689,1908.0,511010
2014-01-08,95.705,96.096,96.117,95.702,3087.0,511010
2014-01-09,96.1,96.001,96.24,96.001,2754.0,511010
2014-01-10,96.119,96.067,96.12,96.011,9261.0,511010
