date,open,close,high,low,volume,code
2012-09-12,272.91,272.32,273.2,271.77,572411.0,sh000832
2012-09-13,272.32,271.85,272.38,271.74,817954.0,sh000832
2012-09-14,272.19,272.31,272.41,271.65,607194.0,sh000832
2012-09-17,272.22,270.45,274.05,270.36,829677.0,sh000832
2012-09-18,270.46,269.75,270.99,269.61,438756.0,sh000832
2012-09-19,269.75,269.02,269.83,268.79,1182417.0,sh000832
2012-09-20,269.06,269.2,269.7,269.02,2244779.0,sh000832
2012-09-21,269.2,269.08,269.38,268.92,916402.0,sh000832
2012-09-24,269.09,268.63,269.1,268.56,794708.0,sh000832
2012-09-25,268.63,268.35,268.74,268.12,564390.0,sh000832
2012-09-26,268.39,268.35,268.53,268.16,452334.0,sh000832
2012-09-27,268.38,269.58,270.45,268.38,839776.0,sh000832
2012-09-28,269.54,270.72,270.78,269.4,1351088.0,sh000832
2012-10-08,270.74,270.31,270.95,270.26,423401.0,sh000832
2012-10-09,270.4,271.91,272.02,270.4,1333828.0,sh000832
2012-10-10,271.92,272.24,272.38,271.55,781395.0,sh000832
2012-10-11,272.18,272.22,272.83,271.69,645459.0,sh000832
2012-10-12,272.23,272.54,273.17,272.23,674058.0,sh000832
2012-10-15,272.6,271.93,272.68,271.72,415028.0,sh000832
2012-10-16,271.93,271.78,272.12,271.61,324956.0,sh000832
2012-10-17,271.78,272.44,272.51,271.68,586725.0,sh000832
2012-10-18,272.53,273.57,273.81,272.45,975667.0,sh000832
2012-10-19,273.57,274.03,274.07,273.57,540042.0,sh000832
2012-10-22,273.97,274.02,274.04,273.25,622420.0,sh000832
2012-10-23,274.02,273.1,274.08,273.04,649547.0,sh000832
2012-10-24,273.04,272.4,273.09,272.28,816072.0,sh000832
2012-10-25,272.43,271.98,272.73,271.8,705039.0,sh000832
2012-10-26,271.99,270.98,272.16,270.62,712340.0,sh000832
2012-10-29,270.98,270.38,271.11,270.3,457611.0,sh000832
2012-10-30,270.38,270.52,270.75,270.23,411123.0,sh000832
2012-10-31,270.51,270.53,270.63,270.22,423882.0,sh000832
2012-11-01,270.56,271.52,271.81,270.56,1068795.0,sh000832
2012-11-02,271.59,272.13,272.17,271.38,1127447.0,sh000832
2012-11-05,272.07,271.61,272.38,271.43,1197571.0,sh000832
2012-11-06,271.6,270.92,271.6,270.42,1133508.0,sh000832
2012-11-07,270.94,271.07,271.16,270.64,1016083.0,sh000832
2012-11-08,270.96,270.5,270.96,270.44,1028065.0,sh000832
2012-11-09,270.39,270.79,270.94,270.3,856728.0,sh000832
2012-11-12,270.79,271.22,271.26,270.5,1140781.0,sh000832
2012-11-13,271.2,270.32,271.21,270.27,612476.0,sh000832
2012-11-14,270.3,270.56,270.62,270.0,539129.0,sh000832
2012-11-15,270.53,269.94,270.53,269.86,560476.0,sh000832
2012-11-16,269.79,269.74,269.92,269.54,783558.0,sh000832
2012-11-19,269.74,269.9,269.98,269.46,467860.0,sh000832
2012-11-20,269.96,269.7,270.01,269.56,363014.0,sh000832
2012-11-21,269.68,269.95,270.0,269.54,524638.0,sh000832
2012-11-22,269.95,269.64,269.95,269.54,509302.0,sh000832
2012-11-23,269.66,270.26,270.29,269.58,915868.0,sh000832
2012-11-26,270.25,270.47,270.55,270.09,546889.0,sh000832
2012-11-27,270.48,270.4,270.49,270.15,675791.0,sh000832
2012-11-28,270.33,270.03,270.33,269.81,576310.0,sh000832
2012-11-29,270.0,270.39,270.48,269.97,831033.0,sh000832
2012-11-30,270.41,270.66,270.75,270.32,612646.0,sh000832
2012-12-03,270.66,270.28,270.85,270.24,548549.0,sh000832
2012-12-04,270.28,270.2,270.29,269.84,628105.0,sh000832
2012-12-05,270.19,271.87,271.93,270.05,2003594.0,sh000832
2012-12-06,271.77,272.31,272.35,271.77,1295049.0,sh000832
