date,open,close,high,low,volume,code
2012-05-09,5683.09,5607.6,5723.06,5605.9,7400227.0,sh000819
2012-05-10,5582.52,5672.15,5702.41,5580.49,6302640.0,sh000819
2012-05-11,5662.71,5598.49,5714.17,5597.08,6103453.0,sh000819
2012-05-14,5643.47,5486.06,5655.06,5482.46,5614895.0,sh000819
2012-05-15,5413.96,5460.97,5462.29,5348.69,5504209.0,sh000819
2012-05-16,5435.48,5411.67,5487.8,5408.14,5427350.0,sh000819
2012-05-17,5416.54,5500.62,5504.46,5379.11,4917087.0,sh000819
2012-05-18,5458.38,5449.02,5531.82,5436.01,5110835.0,sh000819
2012-05-21,5462.12,5560.38,5608.66,5457.66,6049046.0,sh000819
2012-05-22,5578.23,5589.02,5597.79,5549.8,4867870.0,sh000819
2012-05-23,5565.21,5493.69,5598.04,5442.63,5867689.0,sh000819
2012-05-24,5462.18,5480.04,5529.98,5454.37,4190072.0,sh000819
2012-05-25,5487.3,5462.79,5515.17,5422.72,3952959.0,sh000819
2012-05-28,5440.02,5515.49,5519.03,5329.08,4765446.0,sh000819
2012-05-29,5507.53,5663.62,5681.23,5501.69,8445515.0,sh000819
2012-05-30,5645.15,5626.86,5660.37,5614.39,5629353.0,sh000819
2012-05-31,5581.15,5618.81,5665.15,5570.59,4621354.0,sh000819
2012-06-01,5639.17,5657.94,5747.36,5639.17,6382198.0,sh000819
2012-06-04,5616.72,5537.15,5659.82,5536.97,6985842.0,sh000819
2012-06-05,5535.59,5493.82,5565.36,5455.41,4572773.0,sh000819
2012-06-06,5521.47,5584.2,5624.01,5521.47,6148030.0,sh000819
2012-06-07,5681.12,5526.53,5684.3,5516.8,5361749.0,sh000819
2012-06-08,5553.68,5442.83,5555.14,5436.63,4598547.0,sh000819
2012-06-11,5458.09,5562.86,5578.71,5458.09,4372467.0,sh000819
2012-06-12,5519.66,5512.27,5561.77,5498.54,3503170.0,sh000819
2012-06-13,5537.95,5578.2,5582.8,5506.2,3961805.0,sh000819
2012-06-14,5579.01,5524.1,5596.72,5519.14,4468643.0,sh000819
2012-06-15,5537.98,5538.56,5570.94,5436.7,4913416.0,sh000819
2012-06-18,5564.89,5564.59,5605.34,5552.48,4102880.0,sh000819
2012-06-19,5557.68,5486.57,5557.68,5475.52,3357007.0,sh000819
2012-06-20,5503.61,5494.91,5544.81,5481.22,2973607.0,sh000819
2012-06-21,5468.75,5399.96,5470.0,5374.32,4068112.0,sh000819
2012-06-25,5361.4,5177.46,5361.4,5164.81,4214191.0,sh000819
2012-06-26,5165.53,5168.78,5211.22,5100.87,3492494.0,sh000819
2012-06-27,5157.87,5090.23,5190.9,5082.44,2989213.0,sh000819
2012-06-28,5107.42,4977.06,5128.64,4975.7,3501654.0,sh000819
2012-06-29,4939.95,5081.04,5090.6,4912.64,3788392.0,sh000819
2012-07-02,5132.98,5137.28,5183.3,5121.82,3797810.0,sh000819
2012-07-03,5135.92,5116.54,5178.17,5097.38,2809082.0,sh000819
2012-07-04,5146.06,5142.91,5178.02,5110.15,3532928.0,sh000819
2012-07-05,5113.25,5039.36,5113.25,5001.4,3315817.0,sh000819
2012-07-06,5062.99,5181.37,5192.46,4999.86,4223823.0,sh000819
2012-07-09,5124.62,5059.12,5174.89,5057.48,4238140.0,sh000819
2012-07-10,5039.38,5040.38,5077.82,5017.63,3194514.0,sh000819
2012-07-11,5031.37,5073.81,5077.34,5004.32,2830011.0,sh000819
2012-07-12,5051.12,5169.55,5215.78,5000.48,5581085.0,sh000819
2012-07-13,5135.81,5128.92,5198.37,5122.69,3440812.0,sh000819
2012-07-16,5142.17,4996.35,5147.59,4995.69,3725054.0,sh000819
2012-07-17,4969.42,5044.19,5044.92,4967.09,2911035.0,sh000819
2012-07-18,5027.09,5058.25,5059.57,4965.91,3018517.0,sh000819
2012-07-19,5041.09,5065.19,5119.78,5021.15,3606349.0,sh000819
2012-07-20,5053.19,5002.79,5078.73,4992.32,2830338.0,sh000819
2012-07-23,4967.62,4917.22,4967.62,4903.4,2662499.0,sh000819
2012-07-24,4887.02,4924.1,4961.42,4885.76,2474945.0,sh000819
2012-07-25,4904.97,4887.3,4948.95,4879.36,2217181.0,sh000819
2012-07-26,4898.37,4885.38,4959.21,4882.65,2931894.0,sh000819
2012-07-27,4911.79,4869.37,4925.71,4862.33,3154661.0,sh000819
2012-07-30,4864.22,4748.86,4897.1,4739.01,3221173.0,sh000819
2012-07-31,4743.7,4661.54,4762.8,4657.23,3020317.0,sh000819
2012-08-01,4660.69,4764.91,4794.35,4660.5,2989106.0,sh000819
2012-08-02,4750.85,4693.24,4758.54,4672.59,2440041.0,sh000819
2012-08-03,4710.23,4779.25,4779.34,4691.62,2935719.0,sh000819
2012-08-06,4778.44,4987.76,4992.77,4773.99,5609073.0,sh000819
2012-08-07,4994.52,5074.43,5095.95,4991.08,6824594.0,sh000819
2012-08-08,5076.12,5082.71,5214.93,5071.04,6607449.0,sh000819
2012-08-09,5077.01,5105.22,5148.36,5013.6,5356089.0,sh000819
2012-08-10,5092.94,5046.51,5095.09,5023.24,4157814.0,sh000819
2012-08-13,5024.58,4977.62,5060.06,4975.98,3861879.0,sh000819
2012-08-14,4966.87,4966.23,4986.14,4842.88,4291592.0,sh000819
2012-08-15,4935.73,4887.94,4935.98,4880.83,2610867.0,sh000819
2012-08-16,4878.78,4874.47,4924.5,4871.02,2521074.0,sh000819
2012-08-17,4882.71,4897.82,4898.58,4843.78,2468594.0,sh000819
2012-08-20,4853.14,4890.58,4914.44,4821.9,2632932.0,sh000819
2012-08-21,4888.87,4929.73,4959.89,4883.08,3406659.0,sh000819
2012-08-22,4953.55,4872.12,4964.05,4855.49,3320388.0,sh000819
2012-08-23,4902.04,4998.03,5013.38,4902.04,5528204.0,sh000819
2012-08-24,4983.69,4890.1,4999.06,4889.34,4601659.0,sh000819
2012-08-27,4857.87,4730.8,4859.59,4730.06,4763352.0,sh000819
2012-08-28,4713.54,4729.92,4771.48,4691.15,3107442.0,sh000819
2012-08-29,4708.25,4613.76,4717.17,4610.85,3293808.0,sh000819
2012-08-30,4590.01,4555.54,4631.25,4482.7,3509821.0,sh000819
2012-08-31,4538.72,4507.19,4562.46,4501.06,2421228.0,sh000819
2012-09-03,4526.19,4594.95,4622.25,4524.99,3774105.0,sh000819
2012-09-04,4611.12,4550.97,4629.32,4546.5,3272310.0,sh000819
2012-09-05,4531.69,4563.9,4608.27,4515.53,3145043.0,sh000819
2012-09-06,4572.75,4624.46,4625.38,4568.25,2753922.0,sh000819
2012-09-07,4662.98,4875.82,4945.75,4662.98,9012178.0,sh000819
2012-09-10,4932.85,4954.34,5015.87,4900.86,8476357.0,sh000819
2012-09-11,4912.1,4932.5,4934.18,4875.97,5538119.0,sh000819
2012-09-12,4986.92,5012.18,5099.31,4961.35,7289658.0,sh000819
2012-09-13,5005.05,4887.48,5005.35,4887.48,5083165.0,sh000819
2012-09-14,5107.45,5023.59,5171.0,4992.41,11011494.0,sh000819
2012-09-17,5023.62,4923.09,5092.67,4922.98,8098404.0,sh000819
2012-09-18,4855.32,4802.54,4855.32,4773.02,4944238.0,sh000819
2012-09-19,4811.45,4974.38,4977.89,4786.84,6760050.0,sh000819
2012-09-20,4931.18,4795.65,4941.82,4783.52,7516127.0,sh000819
2012-09-21,4788.23,4883.93,4964.78,4788.15,8532216.0,sh000819
2012-09-24,4810.02,4908.73,4944.95,4759.04,6643528.0,sh000819
2012-09-25,4874.83,4802.79,4878.57,4785.6,5263452.0,sh000819
2012-09-26,4791.1,4683.63,4809.91,4668.91,4532317.0,sh000819
2012-09-27,4664.56,4829.16,4883.63,4658.72,6441628.0,sh000819
2012-09-28,4821.75,4974.74,4982.27,4809.9,8413078.0,sh000819
2012-10-08,4957.3,4879.76,4972.17,4844.52,5112974.0,sh000819
2012-10-09,4905.21,4970.45,4989.22,4896.87,5751496.0,sh000819
2012-10-10,4926.65,4984.77,4988.38,4881.24,5389072.0,sh000819
2012-10-11,4946.55,4936.32,5029.37,4918.25,6090066.0,sh000819
2012-10-12,4949.76,4891.5,4993.02,4863.85,4599472.0,sh000819
2012-10-15,4847.02,4777.59,4847.02,4739.97,4167438.0,sh000819
2012-10-16,4756.92,4766.17,4815.17,4750.71,3052923.0,sh000819
2012-10-17,4800.16,4803.25,4817.71,4750.81,3041132.0,sh000819
2012-10-18,4816.47,4866.94,4882.77,4811.54,4251212.0,sh000819
2012-10-19,4853.79,4828.89,4871.21,4817.8,3389396.0,sh000819
2012-10-22,4760.21,4793.53,4813.23,4736.49,3253193.0,sh000819
2012-10-23,4787.12,4768.42,4822.48,4764.51,3068468.0,sh000819
2012-10-24,4723.39,4720.24,4760.7,4708.33,2839040.0,sh000819
2012-10-25,4720.78,4707.63,4762.04,4683.88,3554248.0,sh000819
2012-10-26,4708.64,4537.84,4708.64,4536.08,4410181.0,sh000819
2012-10-29,4527.38,4490.71,4542.35,4479.77,2799623.0,sh000819
2012-10-30,4483.2,4493.44,4552.32,4483.2,2547220.0,sh000819
2012-10-31,4499.52,4518.94,4523.87,4471.57,2305709.0,sh000819
2012-11-01,4532.57,4648.66,4662.36,4532.57,4136752.0,sh000819
2012-11-02,4640.19,4628.18,4654.92,4585.15,2931760.0,sh000819
2012-11-05,4589.73,4592.94,4620.86,4571.13,2709199.0,sh000819
2012-11-06,4597.97,4601.01,4608.44,4501.39,3217782.0,sh000819
2012-11-07,4614.77,4681.01,4736.26,4602.25,4916363.0,sh000819
2012-11-08,4620.87,4543.58,4630.13,4542.84,3654841.0,sh000819
2012-11-09,4551.17,4523.93,4589.2,4516.69,2564715.0,sh000819
2012-11-12,4527.62,4567.89,4571.88,4523.34,2509070.0,sh000819
2012-11-13,4566.81,4477.42,4569.5,4472.96,3051557.0,sh000819
2012-11-14,4486.38,4543.88,4550.58,4470.07,3202712.0,sh000819
2012-11-15,4509.01,4442.1,4531.17,4440.67,2738787.0,sh000819
2012-11-16,4433.08,4392.75,4433.08,4359.63,2800804.0,sh000819
2012-11-19,4393.88,4431.05,4436.15,4369.99,2174702.0,sh000819
2012-11-20,4466.84,4418.97,4480.04,4418.14,2238380.0,sh000819
2012-11-21,4409.0,4467.35,4467.85,4361.96,2530098.0,sh000819
2012-11-22,4456.57,4411.32,4456.57,4401.43,1802187.0,sh000819
2012-11-23,4432.72,4440.35,4468.95,4416.81,2281053.0,sh000819
2012-11-26,4450.46,4442.32,4481.95,4434.88,2514042.0,sh000819
2012-11-27,4429.39,4317.62,4435.82,4316.59,3061568.0,sh000819
2012-11-28,4289.92,4188.77,4289.92,4178.52,2829750.0,sh000819
2012-11-29,4172.7,4119.83,4216.7,4115.9,2299557.0,sh000819
2012-11-30,4127.31,4178.0,4185.57,4120.69,2138425.0,sh000819
2012-12-03,4169.9,4077.77,4191.63,4073.61,2195608.0,sh000819
2012-12-04,4068.27,4114.2,4123.49,4004.88,2850864.0,sh000819
2012-12-05,4095.66,4292.58,4330.62,4085.79,5182402.0,sh000819
2012-12-06,4276.09,4242.21,4299.19,4226.29,3042672.0,sh000819
2012-12-07,4243.17,4335.08,4350.4,4229.98,4647360.0,sh000819
2012-12-10,4349.33,4406.03,4418.55,4348.86,4901565.0,sh000819
2012-12-11,4402.92,4388.19,4444.51,4358.85,4114095.0,sh000819
2012-12-12,4382.12,4435.11,4436.15,4342.48,4282720.0,sh000819
2012-12-13,4412.4,4329.31,4412.4,4328.2,3542562.0,sh000819
2012-12-14,4315.9,4511.89,4528.25,4315.56,7156852.0,sh000819
2012-12-17,4514.09,4573.91,4649.79,4505.52,7432731.0,sh000819
2012-12-18,4575.2,4637.86,4700.07,4543.74,7167125.0,sh000819
2012-12-19,4601.86,4602.0,4649.43,4592.61,5507754.0,sh000819
2012-12-20,4573.95,4710.55,4713.88,4563.83,6939000.0,sh000819
2012-12-21,4688.53,4650.74,4765.02,4634.25,6746644.0,sh000819
2012-12-24,4641.02,4652.43,4678.21,4615.9,4420383.0,sh000819
2012-12-25,4628.45,4723.85,4769.62,4575.91,7743583.0,sh000819
2012-12-26,4721.79,4777.61,4822.28,4717.54,7964698.0,sh000819
2012-12-27,4791.44,4756.48,4812.07,4725.01,7065620.0,sh000819
2012-12-28,4767.51,4804.35,4818.5,4756.89,6218335.0,sh000819
2012-12-31,4808.63,4867.84,4895.69,4796.47,7095278.0,sh000819
2013-01-04,4928.19,4886.13,4968.02,4861.46,8981706.0,sh000819
2013-01-07,4869.29,4832.04,4869.29,4793.9,6138239.0,sh000819
2013-01-08,4822.27,4858.94,4859.17,4770.17,6115075.0,sh000819
2013-01-09,4845.36,4825.67,4863.92,4773.67,6178509.0,sh000819
2013-01-10,4822.08,4850.14,4866.72,4806.72,6716955.0,sh000819
2013-01-11,4873.29,4732.02,4888.5,4720.85,6597353.0,sh000819
2013-01-14,4700.49,4866.71,4878.5,4697.42,7375481.0,sh000819
2013-01-15,4864.8,4938.87,4962.22,4854.12,9615577.0,sh000819
2013-01-16,4942.45,5011.18,5077.36,4924.14,11511857.0,sh000819
2013-01-17,5008.0,4883.58,5008.14,4878.97,6982194.0,sh000819
2013-01-18,4920.85,4933.96,4961.88,4868.81,5476290.0,sh000819
2013-01-21,4935.9,4910.8,4944.06,4887.94,5500553.0,sh000819
2013-01-22,4910.39,4842.54,4922.21,4815.02,6197576.0,sh000819
2013-01-23,4842.42,4854.56,4885.1,4801.75,4318935.0,sh000819
2013-01-24,4853.48,4750.72,4903.89,4722.9,6477893.0,sh000819
2013-01-25,4737.71,4767.28,4806.36,4735.85,4463072.0,sh000819
2013-01-28,4771.25,4860.33,4861.27,4769.25,5238749.0,sh000819
2013-01-29,4871.58,4918.69,4925.83,4840.53,6949840.0,sh000819
2013-01-30,4911.94,4897.23,4938.85,4862.91,6548115.0,sh000819
2013-01-31,4928.68,5003.17,5044.81,4928.68,10124305.0,sh000819
2013-02-01,4972.3,4973.81,4977.64,4918.8,7630538.0,sh000819
2013-02-04,5018.92,5052.85,5086.45,4930.32,11276376.0,sh000819
2013-02-05,5002.82,5064.88,5092.25,4996.09,8086927.0,sh000819
2013-02-06,5076.84,5067.54,5139.7,5061.64,6876520.0,sh000819
2013-02-07,5064.54,5066.04,5086.8,5032.37,6384176.0,sh000819
2013-02-08,5057.61,5112.03,5135.48,5057.61,5457971.0,sh000819
2013-02-18,5080.76,4989.21,5082.96,4977.81,7068792.0,sh000819
2013-02-19,4981.32,4886.94,4996.97,4866.05,5661805.0,sh000819
2013-02-20,4884.14,4923.51,4924.98,4884.14,4246559.0,sh000819
2013-02-21,4852.65,4718.15,4852.65,4682.3,7672562.0,sh000819
2013-02-22,4711.21,4759.38,4800.72,4698.83,4798211.0,sh000819
2013-02-25,4757.71,4744.86,4783.15,4729.8,3509217.0,sh000819
2013-02-26,4731.61,4657.55,4734.08,4654.18,4970411.0,sh000819
2013-02-27,4696.1,4692.87,4730.73,4663.6,3590754.0,sh000819
2013-02-28,4702.33,4787.22,4798.23,4670.92,5462073.0,sh000819
2013-03-01,4774.4,4755.35,4777.83,4709.15,4856051.0,sh000819
2013-03-04,4709.42,4567.96,4709.42,4544.44,6763802.0,sh000819
