date,open,close,high,low,volume,code
2006-04-18,103.0,102.95,103.4,102.9,432.26,120602
2006-04-19,103.2,103.0,103.2,102.7,16.95,120602
2006-04-21,102.7,102.95,102.95,102.6,4.89,120602
2006-04-24,102.94,102.4,102.94,102.4,0.65,120602
2006-04-25,102.6,102.6,102.6,102.6,0.1,120602
2006-04-27,102.0,102.3,102.49,102.0,6.9,120602
2006-04-28,102.2,102.3,102.3,102.2,1.31,120602
2006-05-08,102.3,102.3,102.3,102.3,0.05,120602
2006-05-09,102.1,102.0,102.2,102.0,0.4,120602
2006-05-10,102.0,102.0,102.0,102.0,2.09,120602
2006-05-11,101.0,102.0,102.0,101.0,0.32,120602
2006-05-12,102.0,102.0,102.0,102.0,0.08,120602
2006-05-16,102.0,102.0,102.0,102.0,0.09,120602
2006-05-23,101.8,101.8,101.8,101.8,0.35,120602
2006-05-24,101.13,102.48,102.48,101.0,5.19,120602
2006-05-25,101.19,101.6,101.6,100.57,0.43,120602
2006-05-26,101.0,101.9,101.9,101.0,0.67,120602
2006-05-29,101.3,101.3,101.3,101.3,0.2,120602
2006-05-30,102.39,102.36,102.39,102.36,0.11,120602
2006-06-01,101.16,101.16,101.16,101.1,0.29,120602
2006-06-02,101.5,101.5,101.5,101.5,0.32,120602
2006-06-05,101.6,101.6,101.6,101.6,0.37,120602
2006-06-06,101.75,101.8,101.8,101.75,0.27,120602
2006-06-07,100.02,100.02,100.02,100.02,0.04,120602
2006-06-13,101.0,101.0,101.0,101.0,0.09,120602
2006-06-15,101.0,101.0,101.0,100.02,0.3,120602
2006-06-19,100.0,100.0,100.0,100.0,0.18,120602
2006-06-20,100.5,100.5,100.5,100.5,0.18,120602
2006-06-23,100.0,100.0,100.0,100.0,0.01,120602
2006-06-26,100.1,100.1,100.1,100.1,0.1,120602
2006-06-27,100.2,100.2,100.2,100.2,0.63,120602
2006-06-30,101.0,101.0,101.0,101.0,0.1,120602
2006-07-12,100.11,100.02,100.11,100.0,0.62,120602
2006-07-13,100.5,100.5,100.5,100.5,0.19,120602
2006-07-14,99.0,99.0,99.0,99.0,0.08,120602
2006-07-17,99.6,99.6,99.6,99.6,0.05,120602
2006-07-18,99.61,99.61,99.61,99.61,0.46,120602
2006-07-24,99.61,99.61,99.61,99.61,0.52,120602
2006-07-31,100.0,100.0,100.0,100.0,0.25,120602
2006-08-01,100.3,100.96,100.98,100.3,0.46,120602
2006-08-02,100.97,100.97,100.97,100.97,1.02,120602
2006-08-18,102.0,102.0,102.0,102.0,0.12,120602
2006-08-21,101.2,101.2,101.2,101.2,0.13,120602
2006-08-30,101.45,101.45,101.45,101.45,0.04,120602
2006-09-04,101.3,101.4,101.4,101.3,0.24,120602
2006-09-11,101.4,101.4,101.4,101.4,0.05,120602
2006-09-26,101.35,101.35,101.35,101.35,0.13,120602
2006-09-27,100.97,100.97,100.97,100.97,0.05,120602
2006-09-29,101.3,101.3,101.3,101.3,0.16,120602
2006-10-11,101.98,101.98,101.98,101.98,0.05,120602
2006-10-19,100.7,100.7,100.7,100.7,0.01,120602
2006-10-20,102.0,102.0,102.0,102.0,0.2,120602
2006-10-23,102.0,102.2,102.2,102.0,0.25,120602
2006-10-25,103.0,103.0,103.0,103.0,0.11,120602
2006-10-27,102.99,101.3,102.99,101.3,0.27,120602
2006-10-30,103.0,103.0,103.0,103.0,0.1,120602
2006-10-31,102.98,102.0,102.98,101.2,0.5,120602
2006-11-01,102.98,101.21,102.98,101.0,0.2,120602
2006-11-02,101.3,101.3,101.3,101.3,0.05,120602
2006-11-03,102.0,102.0,102.0,102.0,0.04,120602
2006-11-07,102.0,101.36,102.0,101.36,0.21,120602
2006-11-08,102.88,102.88,102.96,102.86,1.72,120602
2006-11-09,101.33,101.72,101.72,101.32,2.09,120602
2006-11-10,101.5,101.53,102.08,101.5,0.39,120602
2006-11-13,101.51,101.5,101.51,101.5,0.09,120602
2006-11-14,102.7,102.7,102.7,102.7,0.2,120602
2006-11-15,101.31,102.1,102.68,101.3,0.79,120602
2006-11-16,103.0,101.71,103.0,101.71,0.77,120602
2006-11-20,101.8,101.8,101.8,101.8,0.5,120602
2006-11-21,102.77,102.78,102.78,102.77,0.51,120602
2006-11-22,102.0,102.68,102.68,102.0,0.2,120602
2006-11-23,101.69,101.68,101.69,101.68,0.51,120602
2006-11-24,101.88,101.88,101.88,101.88,0.08,120602
2006-11-27,102.58,102.58,102.58,102.58,0.19,120602
2006-11-28,102.5,101.5,102.51,101.5,0.6,120602
2006-11-29,102.3,102.0,102.6,102.0,0.7,120602
2006-12-01,102.01,102.0,102.01,102.0,0.66,120602
2006-12-06,102.6,102.6,102.6,102.6,0.3,120602
2006-12-08,102.58,102.58,102.58,102.58,0.11,120602
2006-12-11,102.58,102.7,102.7,102.58,3.04,120602
2006-12-12,102.7,102.7,102.7,102.7,0.82,120602
